L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-8.83516	8.65934	0	1094.83	-645.6	
-8.83516	8.57143	0	1102.9	-548.76	
-8.83516	8.57143	0	1100.21	-535.31	
-8.83516	8.57143	0	1086.76	-589.11	
-8.83516	8.65934	0	1113.66	-449.23	
-8.83516	8.57143	0	1105.59	-443.85	
-8.83516	8.57143	0	1089.45	-360.46	
-8.83516	8.48352	0	1100.21	-239.41	
-8.83516	8.48352	0	1110.97	-217.89	
-8.83516	8.3956	0	1100.21	-223.27	
-8.83516	8.3956	0	1102.9	-209.82	
-8.83516	8.3956	0	1116.35	-201.75	
-8.83516	8.48352	0	1108.28	-217.89	
-8.74725	8.48352	0	1097.52	-131.81	
-8.83516	8.48352	0	1097.52	-190.99	
-8.83516	8.3956	0	1113.66	-228.65	
-8.83516	8.48352	0	1097.52	-239.41	
-8.83516	8.48352	0	1100.21	-387.36	
-8.83516	8.57143	0	1119.04	-398.12	
-8.74725	8.57143	0	1116.35	-387.36	
-8.83516	8.48352	0	1100.21	-320.11	
-8.83516	8.57143	0	1100.21	-247.48	
-8.74725	8.48352	0	1092.14	-263.62	
-8.74725	8.48352	0	1108.28	-258.24	
-8.74725	8.48352	0	1067.93	-368.53	
-8.83516	8.57143	0	1065.24	-303.97	
-8.83516	8.57143	0	1059.86	-274.38	
-8.74725	8.57143	0	1076	-247.48	
-8.74725	8.48352	0	1043.72	-242.1	
-8.83516	8.48352	0	1078.69	-242.1	
-8.83516	8.48352	0	1049.1	-242.1	
-8.83516	8.48352	0	1100.21	-271.69	
-8.74725	8.48352	0	1035.65	-196.37	
-8.74725	8.48352	0	1073.31	-239.41	
-8.74725	8.48352	0	1081.38	-217.89	
-8.83516	8.48352	0	1078.69	-190.99	
-8.74725	8.48352	0	1116.35	-295.9	
-8.74725	8.48352	0	1035.65	-242.1	
-8.74725	8.48352	0	1065.24	-123.74	
