time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.225	-0.000171492	0.0493904	0.201857	-5.20055e-05	0.00303422	-4.19881e-05	-5.18041e-05	0.079349	-4.22497e-05	0.0274668	0.052315	0.254332	-0.000149691	-0.14987	-0.0015617	0.00143362	-0.171451	0.0152579	0	-0.109257	0	0	-0.0939944	0	
0.25	-0.000171321	0.0466438	0.201858	-5.18888e-05	0.00302797	-4.21953e-05	-5.1686e-05	0.0793427	-4.24403e-05	0.027464	0.0484882	0.254303	-0.000109249	-0.153072	-0.00113158	0.00161766	-0.128072	0.0172048	0	-0.111211	0	0	-0.0623511	0	
0.275	-0.000171222	0.0438584	0.201858	-5.17675e-05	0.00302163	-4.23757e-05	-5.15634e-05	0.0793364	-4.26039e-05	0.0274624	0.0446084	0.254287	-6.54519e-05	-0.155194	-0.000666018	0.0017519	-0.0848847	0.0186226	0	-0.112374	0	0	-0.0307181	0	
0.3	-0.000171196	0.0410538	0.201858	-5.16426e-05	0.00301524	-4.25271e-05	-5.14372e-05	0.07933	-4.27385e-05	0.0274619	0.0407024	0.254282	-1.96316e-05	-0.15624	-0.000179173	0.00183281	-0.0418351	0.0194738	0	-0.112747	0	0	0.000904638	0	
0.325	-0.000171245	0.0382497	0.201858	-5.15148e-05	0.00300885	-4.26482e-05	-5.13083e-05	0.0793236	-4.28427e-05	0.0274626	0.0367971	0.25429	2.68249e-05	-0.156211	0.000314219	0.00185826	0.00113907	0.0197357	0	-0.112329	0	0	0.0325171	0	
0.35	-0.000171367	0.0354659	0.201857	-5.13852e-05	0.0030025	-4.27384e-05	-5.11776e-05	0.0793173	-4.29162e-05	0.0274644	0.0329194	0.25431	7.25145e-05	-0.155108	0.000799249	0.00182759	0.0441037	0.0194012	0	-0.111121	0	0	0.0641193	0	
0.375	-0.00017156	0.0327221	0.201856	-5.12548e-05	0.00299624	-4.27982e-05	-5.10463e-05	0.079311	-4.29596e-05	0.0274673	0.0290962	0.254342	0.000116055	-0.15293	0.00126124	0.00174164	0.0871244	0.0184794	0	-0.109123	0	0	0.0957112	0	
0.4	-0.000171817	0.0300379	0.201855	-5.11248e-05	0.00299012	-4.28288e-05	-5.09155e-05	0.0793049	-4.29741e-05	0.0274712	0.0253543	0.254384	0.000156123	-0.149674	0.00168611	0.00160272	0.130263	0.016995	0	-0.106336	0	0	0.127293	0	
0.425	-0.000172131	0.0274331	0.201853	-5.09963e-05	0.00298417	-4.28324e-05	-5.07863e-05	0.0792989	-4.29619e-05	0.027476	0.0217209	0.254435	0.000191486	-0.145335	0.00206078	0.00141451	0.173572	0.014987	0	-0.102759	0	0	0.158864	0	
0.45	-0.000172492	0.0249272	0.201851	-5.08706e-05	0.00297844	-4.28115e-05	-5.06599e-05	0.0792932	-4.2926e-05	0.0274815	0.0182233	0.254495	0.000221034	-0.139907	0.00237348	0.00118191	0.217095	0.0125076	0	-0.0983927	0	0	0.190425	0	
