L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-3.73626	3.64835	0	-137.19	0	
-3.38462	3.2967	0	-529.93	-26.9	
-2.94505	3.03297	0	-473.44	-529.93	
-2.59341	2.68132	0	56.49	-1492.95	
-1.89011	2.15385	0	887.7	-1726.98	
-1.36264	1.45055	0	-508.41	-1460.67	
-0.395604	0.571429	0	134.5	-1681.25	
0.571429	-0.21978	0	860.8	-1872.24	
1.8022	-1.45055	0	-24.21	-1167.46	
1.97802	-1.62637	0	411.57	-1554.82	
3.03297	-2.59341	0	207.13	-1441.84	
3.91209	-3.91209	0	-406.19	-338.94	
4.7033	-4.96703	0	-430.4	-156.02	
5.40659	-5.67033	0	298.59	282.45	
6.10989	-6.10989	0	-511.1	874.25	
6.72527	-6.63736	0	333.56	-40.35	
7.16484	-7.07692	0	-45.73	368.53	
7.6044	-7.86813	0	-314.73	-1229.33	
8.04396	-7.69231	0	188.3	1076	
8.21978	-8.48352	0	-468.06	-1423.01	
8.48352	-8.30769	0	-53.8	1205.12	
8.74725	-8.48352	0	-468.06	718.23	
8.83516	-9.0989	0	-196.37	-1232.02	
9.18681	-9.27473	0	-156.02	-336.25	
9.36264	-8.83516	0	-476.13	992.61	
9.36264	-9.36264	0	-449.23	-922.67	
9.53846	-9.45055	0	-188.3	987.23	
9.62637	-9.27473	0	-328.18	788.17	
9.53846	-9.97802	0	-290.52	-1729.67	
9.62637	-9.45055	0	-215.2	906.53	
9.71429	-9.0989	0	-392.74	1121.73	
9.53846	-9.53846	0	-586.42	-363.15	
9.53846	-9.45055	0	-414.26	-371.22	
9.45055	-9.27473	0	-511.1	24.21	
9.27473	-9.0989	0	-435.78	-301.28	
9.18681	-9.01099	0	-228.65	-104.91	
8.92308	-8.83516	0	-223.27	-18.83	
8.83516	-8.57143	0	134.5	-18.83	
8.57143	-8.30769	0	-185.61	-782.79	
8.30769	-8.13187	0	-40.35	-29.59	
7.95604	-7.69231	0	-414.26	-858.11	
