time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.375	-4.86085e-05	0.056432	0.222593	-6.52594e-05	-0.00986559	0.0136875	-7.16305e-05	0.0701146	5.50073e-05	0	0.0141643
0.4	-4.85319e-05	0.0567438	0.222596	-6.53058e-05	-0.00986509	0.0145012	-7.16599e-05	0.0701153	5.4517e-05	0	0.0109349
0.425	-4.84698e-05	0.0569787	0.222598	-6.53427e-05	-0.00986476	0.0151558	-7.16829e-05	0.0701158	5.41206e-05	0	0.00797422
0.45	-4.84241e-05	0.0571425	0.2226	-6.53694e-05	-0.00986459	0.0156352	-7.16996e-05	0.0701162	5.38292e-05	0	0.00520953
0.475	-4.83961e-05	0.0572392	0.222601	-6.53857e-05	-0.00986458	0.0159277	-7.17096e-05	0.0701164	5.3651e-05	0	0.00257287
0.5	-4.83867e-05	0.0572712	0.222602	-6.53911e-05	-0.00986472	0.016026	-7.17129e-05	0.0701165	5.3591e-05	0	-5.67175e-07
0.525	-4.83961e-05	0.0572392	0.222601	-6.53857e-05	-0.009865	0.0159277	-7.17096e-05	0.0701164	5.3651e-05	0	-0.00257401
0.55	-4.84241e-05	0.0571425	0.2226	-6.53694e-05	-0.00986541	0.0156352	-7.16996e-05	0.0701162	5.38291e-05	0	-0.00521072
0.575	-4.84698e-05	0.0569786	0.222598	-6.53427e-05	-0.00986598	0.0151558	-7.16829e-05	0.0701158	5.41205e-05	0	-0.00797548
0.6	-4.85319e-05	0.0567437	0.222596	-6.53058e-05	-0.00986669	0.0145012	-7.16599e-05	0.0701153	5.45169e-05	0	-0.0109362
0.625	-4.86085e-05	0.0564318	0.222593	-6.52594e-05	-0.00986756	0.0136875	-7.16305e-05	0.0701146	5.50072e-05	0	-0.0141658
0.65	-4.86975e-05	0.0560354	0.22259	-6.52042e-05	-0.0098686	0.0127348	-7.15952e-05	0.0701137	5.55773e-05	0	-0.0177434
0.675	-4.87961e-05	0.0555447	0.222586	-6.5141e-05	-0.00986983	0.0116666	-7.15539e-05	0.0701126	5.62111e-05	0	-0.0217571
0.7	-4.89014e-05	0.0549477	0.222582	-6.50706e-05	-0.00987128	0.0105091	-7.15069e-05	0.0701112	5.68901e-05	0	-0.0263055
0.725	-4.89987e-05	0.0542296	0.222578	-6.49938e-05	-0.00987297	0.00929082	-7.14543e-05	0.0701095	5.75947e-05	0	-0.0315003
0.75	-4.91078e-05	0.053373	0.222573	-6.49115e-05	-0.00987494	0.00804178	-7.1396e-05	0.0701075	5.83039e-05	0	-0.0374693
0.775	-4.91521e-05	0.0523564	0.222569	-6.48243e-05	-0.00987724	0.00679273	-7.13318e-05	0.0701051	5.89963e-05	0	-0.044359
0.8	-4.92514e-05	0.0511554	0.222565	-6.47329e-05	-0.00987991	0.00557441	-7.12614e-05	0.0701023	5.96509e-05	0	-0.0523389
0.825	-4.9197e-05	0.0497398	0.222561	-6.46373e-05	-0.00988302	0.00441682	-7.11839e-05	0.070099	6.02467e-05	0	-0.0616051
0.85	-4.94831e-05	0.0480764	0.222557	-7.17074e-05	-0.0098743	0.00335409	-7.10976e-05	0.0700951	6.07645e-05	0	-0.0723852
