L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
9.53846	-9.71429	0	459.99	-126.43	
9.89011	-9.97802	0	260.93	61.87	
10.1538	-10.3297	0	-16.14	-110.29	
10.5055	-10.6813	0	632.15	-352.39	
10.6813	-10.6813	0	271.69	-260.93	
10.7692	-10.7692	0	193.68	-112.98	
10.8571	-10.7692	0	252.86	-32.28	
10.7692	-10.6813	0	196.37	-24.21	
10.8571	-10.5934	0	279.76	-182.92	
10.5055	-10.5934	0	-37.66	-115.67	
10.4176	-10.3297	0	433.09	-360.46	
9.97802	-9.97802	0	-363.15	-126.43	
9.8022	-9.71429	0	94.15	-357.77	
9.27473	-9.36264	0	833.9	-312.04	
8.83516	-8.92308	0	-478.82	-239.41	
8.57143	-8.30769	0	-182.92	-287.83	
8.13187	-7.95604	0	-118.36	-400.81	
7.69231	-7.42857	0	24.21	-150.64	
7.07692	-6.98901	0	-260.93	-303.97	
6.63736	-6.37363	0	-161.4	-5.38	
6.10989	-5.84615	0	53.8	-78.01	
5.40659	-5.23077	0	-274.38	-24.21	
4.79121	-4.61538	0	-188.3	-137.19	
4.26374	-4.17582	0	80.7	-212.51	
3.38462	-3.20879	0	-494.96	193.68	
2.94505	-2.59341	0	-110.29	-61.87	
1.97802	-1.8022	0	158.71	-48.42	
1.8022	-1.8022	0	-551.45	2.69	
1.36264	-0.923077	0	153.33	29.59	
0.483516	-0.395604	0	-242.1	-164.09	
-0.043956	0.21978	0	-239.41	-387.36	
-0.571429	0.835165	0	43.04	-430.4	
-1.01099	1.27473	0	94.15	-505.72	
-1.36264	1.53846	0	341.63	-492.27	
-1.8022	1.97802	0	72.63	-769.34	
-2.06593	2.15385	0	702.09	-680.57	
-2.24176	2.41758	0	451.92	-158.71	
-2.50549	2.50549	0	677.88	-414.26	
-2.59341	2.59341	0	384.67	-349.7	
-2.68132	2.68132	0	694.02	-161.4	
-2.85714	2.76923	0	441.16	137.19	
-3.03297	2.76923	0	581.04	279.76	
-3.03297	2.85714	0	680.57	516.48	
-3.03297	2.76923	0	403.5	618.7	
-3.20879	2.76923	0	677.88	718.23	
-3.20879	2.85714	0	685.95	739.75	
-3.20879	2.76923	0	675.19	812.38	
-3.20879	2.85714	0	680.57	753.2	
-3.20879	2.85714	0	688.64	828.52	
-3.20879	2.85714	0	675.19	739.75	
-3.20879	2.76923	0	685.95	613.32	
-3.12088	2.76923	0	928.05	616.01	
-3.03297	2.76923	0	376.6	371.22	
-3.03297	2.68132	0	634.84	387.36	
-2.85714	2.68132	0	963.02	277.07	
-2.68132	2.68132	0	419.64	145.26	
-2.59341	2.41758	0	355.08	-102.22	
-2.41758	2.41758	0	349.7	-352.39	
-2.24176	2.24176	0	338.94	-408.88	
-2.15385	2.15385	0	309.35	-766.65	
-1.89011	1.97802	0	295.9	-984.54	
-1.36264	1.62637	0	306.66	-602.56	
-1.0989	1.27473	0	239.41	-995.3	
-0.659341	0.835165	0	215.2	-987.23	
-0.21978	0.483516	0	-260.93	-876.94	
0.395604	-0.21978	0	-5.38	-688.64	
1.0989	-0.923077	0	-67.25	-578.35	
1.8022	-1.71429	0	10.76	-126.43	
1.8022	-1.89011	0	174.85	-177.54	
2.68132	-2.68132	0	161.4	72.63	
3.2967	-3.2967	0	-45.73	287.83	
