time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.1	0	0.0214238	0.255	-8.12862e-05	-0.000147319	6.33189e-05	-8.20717e-05	0.0797748	0.00387723	0	-0.132036
0.125	0	0.0183697	0.255	-8.11898e-05	-0.000152196	6.32834e-05	-8.20414e-05	0.079771	0.00591207	0	-0.112781
0.15	0	0.0157621	0.255	-8.11067e-05	-0.00015636	6.32574e-05	-8.20331e-05	0.0797685	0.00829458	0	-0.0962419
0.175	0	0.0135383	0.255	-8.10355e-05	-0.00015991	6.32384e-05	-8.20434e-05	0.0797672	0.0109661	0	-0.0820219
0.2	0	0.0116446	0.255	-8.09744e-05	-0.000162934	6.32246e-05	-8.2069e-05	0.079767	0.0138609	0	-0.069778
0.225	0	0.0100354	0.255	-8.09223e-05	-0.000165503	6.32144e-05	-8.21065e-05	0.079768	0.0169075	0	-0.0592152
0.25	0	0.00867192	0.255	-8.08779e-05	-0.00016768	6.32071e-05	-8.21529e-05	0.07977	0.0200312	0	-0.050079
0.275	0	0.00752137	0.255	-8.08404e-05	-0.000169517	6.32017e-05	-8.2205e-05	0.0797731	0.0231548	0	-0.0421494
0.3	0	0.00655599	0.255	-8.08088e-05	-0.000171058	6.31978e-05	-8.226e-05	0.0797772	0.0262015	0	-0.0352352
0.325	0	0.00575254	0.255	-8.07824e-05	-0.000172341	6.31949e-05	-8.23151e-05	0.0797823	0.0290962	0	-0.02917
0.35	0	0.00509164	0.255	-8.07607e-05	-0.000173396	6.31929e-05	-8.23679e-05	0.0797881	0.0317678	0	-0.0238075
0.375	0	0.00455739	0.255	-8.07431e-05	-0.000174248	6.31914e-05	-8.24163e-05	0.0797948	0.0341504	0	-0.0190186
0.4	0	0.0041369	0.255	-8.07292e-05	-0.00017492	6.31904e-05	-8.24585e-05	0.0798021	0.0361853	0	-0.0146879
0.425	0	0.00382005	0.255	-8.07188e-05	-0.000175425	6.31896e-05	-8.24928e-05	0.0798101	0.0378224	0	-0.010711
0.45	0	0.0035992	0.255	-8.07115e-05	-0.000175778	6.31892e-05	-8.25181e-05	0.0798185	0.0390215	0	-0.00699226
0.475	0	0.00346903	0.255	-8.07072e-05	-0.000175986	6.31889e-05	-8.25335e-05	0.0798272	0.0397529	0	-0.00344194
0.5	0	0.00342641	0.255	-8.07058e-05	-0.000176054	6.31888e-05	-8.25385e-05	0.0798362	0.0399987	0	2.54646e-05
0.525	0	0.00347031	0.255	-8.07072e-05	-0.000175984	6.31889e-05	-8.25329e-05	0.0798454	0.0397529	0	0.00349348
0.55	0	0.00360178	0.255	-8.07116e-05	-0.000175774	6.31892e-05	-8.25169e-05	0.0798545	0.0390215	0	0.00704566
0.575	0	0.003824	0.255	-8.07189e-05	-0.000175419	6.31897e-05	-8.24911e-05	0.0798636	0.0378224	0	0.0107676
0.6	0	0.00414232	0.255	-8.07294e-05	-0.000174911	6.31904e-05	-8.24563e-05	0.0798725	0.0361853	0	0.0147489
0.625	0	0.00456441	0.255	-8.07433e-05	-0.000174237	6.31914e-05	-8.24137e-05	0.0798811	0.0341504	0	0.0190856
0.65	0	0.00510043	0.255	-8.0761e-05	-0.000173382	6.31929e-05	-8.23649e-05	0.0798895	0.0317678	0	0.0238821
0.675	0	0.00576331	0.255	-8.07828e-05	-0.000172323	6.3195e-05	-8.23117e-05	0.0798974	0.0290962	0	0.029254
0.7	0	0.006569	0.255	-8.08092e-05	-0.000171037	6.31978e-05	-8.22563e-05	0.0799049	0.0262015	0	0.0353306
0.725	0	0.00753693	0.255	-8.08409e-05	-0.000169492	6.32017e-05	-8.22011e-05	0.0799121	0.0231548	0	0.0422585
0.75	0	0.0086904	0.255	-8.08785e-05	-0.00016765	6.32071e-05	-8.21488e-05	0.0799188	0.0200311	0	0.0502045
