time	R_C_yaw	R_C_roll	R_C_pitch	R_Linear	R_A_pitch	R_A_roll	L_C_yaw	L_C_roll	L_C_pitch	L_Linear	L_A_pitch	L_A_roll	
0.87	0.0117127	5.95389	1.39339	-0.0217671	-1.35764	-5.92518	0.0144981	1.89731	1.40104	-0.0202076	-1.36548	-1.86859	
0.88	0.0118506	5.75412	1.39392	-0.0216521	-1.35819	-5.72541	0.0146361	1.69564	1.40125	-0.0201722	-1.36569	-1.66692	
0.89	0.0119973	5.54142	1.39447	-0.0215341	-1.35875	-5.51271	0.0147828	1.48102	1.40145	-0.020139	-1.3659	-1.4523	
0.9	0.0121534	5.31494	1.39503	-0.0214134	-1.35933	-5.28622	0.014939	1.25262	1.40165	-0.0201085	-1.3661	-1.2239	
0.91	0.0123194	5.07378	1.39561	-0.0212905	-1.35992	-5.04506	0.0151051	1.00956	1.40183	-0.0200817	-1.36629	-0.980846	
0.92	0.0124961	4.81699	1.3962	-0.021166	-1.36053	-4.78828	0.0152819	0.750912	1.402	-0.0200595	-1.36646	-0.722196	
0.93	0.0126842	4.54356	1.3968	-0.0210406	-1.36114	-4.51484	0.0154699	0.475677	1.40215	-0.020043	-1.36662	-0.446961	
0.94	0.0128843	4.2524	1.3974	-0.0209152	-1.36176	-4.22368	0.0156701	0.182805	1.40228	-0.0200336	-1.36675	-0.15409	
0.95	0.0130971	3.94237	1.39801	-0.0207909	-1.36238	-3.91365	0.015883	-0.128817	1.40238	-0.0200327	-1.36684	0.157533	
0.96	0.0133236	3.61225	1.39861	-0.020669	-1.363	-3.58353	0.0161095	-0.460371	1.40244	-0.0200422	-1.3669	0.489087	
0.97	0.0135647	3.26074	1.39921	-0.0205509	-1.36361	-3.23202	0.0163506	-0.813107	1.40246	-0.020064	-1.36692	0.841823	
0.98	0.0138211	2.88646	1.39978	-0.0204385	-1.3642	-2.85775	0.016607	-1.18835	1.40242	-0.0201006	-1.36688	1.21706	
0.99	0.014094	2.48797	1.40034	-0.020334	-1.36476	-2.45926	0.0168799	-1.58748	1.40232	-0.0201545	-1.36677	1.6162	
1	0.0143843	2.06372	1.40086	-0.0202397	-1.36529	-2.035	0.0171702	-2.01199	1.40214	-0.0202289	-1.36658	2.04071	
0	0.0143843	2.06372	1.40086	-0.0202397	-1.36529	-2.035	0.0171702	-2.01199	1.40214	-0.0202289	-1.36658	2.04071	
0.01	0.0146745	1.63949	1.40148	-0.0201237	-1.36592	-1.61077	0.0174604	-2.43623	1.40189	-0.0203209	-1.36632	2.46494	
0.02	0.014947	1.24094	1.40235	-0.0199496	-1.3668	-1.21223	0.0177331	-2.83459	1.40159	-0.0204233	-1.36601	2.8633	
0.03	0.015203	0.866331	1.40348	-0.019715	-1.36794	-0.837616	0.0179893	-3.20862	1.40124	-0.0205336	-1.36565	3.23734	
0.04	0.0154438	0.514025	1.40489	-0.0194177	-1.36935	-0.485309	0.01823	-3.55979	1.40087	-0.0206497	-1.36527	3.5885	
0.05	0.0156703	0.182496	1.40658	-0.0190566	-1.37105	-0.15378	0.0184562	-3.88945	1.40048	-0.0207697	-1.36486	3.91817	
0.06	0.0158837	-0.12968	1.40856	-0.0186309	-1.37302	0.158396	0.0186686	-4.19891	1.40007	-0.020892	-1.36443	4.22763	
0.07	0.0160847	-0.423833	1.41082	-0.0181407	-1.37529	0.452549	0.0188681	-4.48938	1.39965	-0.0210155	-1.364	4.51809	
0.08	0.0162743	-0.701199	1.41338	-0.0175865	-1.37784	0.729915	0.0190555	-4.762	1.39922	-0.021139	-1.36356	4.79072	
0.09	0.0164532	-0.962929	1.41622	-0.016969	-1.38068	0.991645	0.0192315	-5.01786	1.39879	-0.0212616	-1.36312	5.04658	
0.1	0.0166221	-1.21009	1.41935	-0.0162899	-1.3838	1.23881	0.0193968	-5.25796	1.39837	-0.0213825	-1.36268	5.28668	
0.11	0.0167819	-1.44368	1.42275	-0.0155509	-1.3872	1.4724	0.0175971	-5.48517	1.39625	-0.0215086	-1.36412	5.51101	
