time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.96	0	0.0404958	0.255	-8.18819e-05	-0.00057252	6.36766e-05	-8.17853e-05	0.104677	6.36013e-05	0	0.253347
0.98	0	0.0458925	0.255	-8.20398e-05	-0.000563902	6.38154e-05	-8.1945e-05	0.104686	6.37297e-05	0	0.287016
1	0	0.0520059	0.255	-8.2215e-05	-0.000554142	6.39935e-05	-8.21222e-05	0.104695	6.38959e-05	0	0.325107
0	0	0.0520059	0.255	-8.2215e-05	-0.000554142	6.39935e-05	-8.21222e-05	0.104695	6.38959e-05	0	0.325107
0.02	0	0.0581193	0.255	-8.23861e-05	-0.000544362	6.41939e-05	-8.22955e-05	0.104705	6.40845e-05	0	0.287015
0.04	0	0.063516	0.255	-8.25336e-05	-0.000535601	6.43893e-05	-8.2445e-05	0.104714	6.42694e-05	0	0.253346
0.06	0	0.0682792	0.255	-8.2661e-05	-0.000527601	6.45762e-05	-8.25742e-05	0.104721	6.4447e-05	0	0.22358
0.08	0	0.0724822	0.255	-8.27711e-05	-0.000520122	6.47522e-05	-8.2686e-05	0.104728	6.4615e-05	0	0.19726
0.1	0	0.0761898	0.255	-8.28665e-05	-0.000512946	6.49163e-05	-8.27829e-05	0.104734	6.47719e-05	0	0.173978
0.12	0	0.0794592	0.255	-8.29492e-05	-0.000505873	6.50677e-05	-8.28669e-05	0.104739	6.49171e-05	0	0.153377
0.14	0	0.0823406	0.255	-7.4719e-05	-0.000510264	5.86861e-05	-8.29399e-05	0.104744	6.50503e-05	0	0.13514
0.16	0	0.0848786	0.255	-7.4775e-05	-0.000503286	5.87997e-05	-7.47031e-05	0.104736	5.86549e-05	0	0.118985
0.18	0	0.0871122	0.255	-7.48237e-05	-0.000495889	5.89025e-05	-7.47528e-05	0.10474	5.8754e-05	0	0.104663
0.2	0	0.0890759	0.255	-7.4866e-05	-0.000487962	5.8995e-05	-7.47959e-05	0.104742	5.88433e-05	0	0.0919532
