time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.65	0	0.00385966	0.25	-8.13884e-05	2.90706e-05	6.3363e-05	-8.17539e-05	0.0758808	0.0317676	0	0.0177416
0.675	0	0.00435237	0.25	-8.14037e-05	2.98574e-05	6.33702e-05	-8.17445e-05	0.0745455	0.029096	0	0.0217551
0.7	0	0.00495187	0.25	-8.14223e-05	3.08148e-05	6.33791e-05	-8.17352e-05	0.0730988	0.0262013	0	0.0263032
0.725	0	0.00567291	0.25	-8.14447e-05	3.19662e-05	6.33902e-05	-8.17268e-05	0.0715763	0.0231546	0	0.0314977
0.75	0	0.0065332	0.25	-8.14713e-05	3.33401e-05	6.34038e-05	-8.17206e-05	0.0700157	0.020031	0	0.0374663
0.775	0	0.00755389	0.25	-8.15028e-05	3.497e-05	6.34205e-05	-8.17178e-05	0.0684553	0.0169074	0	0.0443557
0.8	0	0.00876006	0.25	-8.15398e-05	3.68962e-05	6.3441e-05	-8.17201e-05	0.0669336	0.0138607	0	0.0523351
0.825	0	0.0101814	0.25	-8.15833e-05	3.9166e-05	6.34663e-05	-8.17291e-05	0.0654884	0.0109659	0	0.0616006
0.85	0	0.0118527	0.25	-8.16342e-05	4.1835e-05	6.34975e-05	-8.17469e-05	0.0641551	0.0082944	0	0.07238
0.875	0	0.0138152	0.25	-8.16936e-05	4.49689e-05	6.35364e-05	-8.17756e-05	0.0629668	0.00591188	0	0.0849381
0.9	0	0.016117	0.25	-8.17628e-05	4.86447e-05	6.35848e-05	-8.18176e-05	0.061953	0.00387703	0	0.0995836
0.925	0	0.0188147	0.25	-8.18432e-05	5.29526e-05	6.36456e-05	-8.18753e-05	0.0611386	0.00223997	0	0.116676
0.95	0	0.0219747	0.25	-8.19365e-05	5.79984e-05	6.37223e-05	-8.19513e-05	0.0605441	0.001041	0	0.136636
0.975	0	0.0256745	0.25	-8.20443e-05	6.3906e-05	6.38196e-05	-8.20482e-05	0.0601842	0.000309652	0	0.159954
1	0	0.0300051	0.25	-8.21687e-05	7.08201e-05	6.39439e-05	-8.21688e-05	0.0600682	6.3944e-05	0	0.187203
0	0	0.0300051	0.25	-8.21687e-05	7.08201e-05	6.39439e-05	-8.21688e-05	0.0600682	6.3944e-05	0	0.187203
0.025	0	0.0343358	0.25	-8.23021e-05	-4.51795e-05	0.000309919	-8.22912e-05	0.0600751	6.40795e-05	0	0.159954
0.05	0	0.0380356	0.25	-8.24375e-05	-0.000404986	0.00104151	-8.23941e-05	0.060081	6.4204e-05	0	0.136637
0.075	0	0.0411955	0.25	-8.25775e-05	-0.00099945	0.00224071	-8.24808e-05	0.0600861	6.43169e-05	0	0.116676
0.1	0	0.0438933	0.25	-8.27232e-05	-0.00181368	0.00387799	-8.25539e-05	0.0600904	6.44179e-05	0	0.0995836
0.125	0	0.0461951	0.25	-8.28751e-05	-0.00282743	0.00591304	-8.26156e-05	0.0600941	6.45076e-05	0	0.0849381
0.15	0	0.0481576	0.25	-8.30326e-05	-0.00401554	0.00829575	-8.26677e-05	0.0600972	6.45865e-05	0	0.07238
0.175	0	0.0498289	0.25	-8.31947e-05	-0.00534862	0.0109675	-8.27117e-05	0.0600999	6.46555e-05	0	0.0616006
0.2	0	0.0512502	0.25	-8.33596e-05	-0.0067937	0.0138624	-8.27489e-05	0.0601021	6.47155e-05	0	0.0523351
0.225	0	0.0524564	0.25	-8.35252e-05	-0.00831509	0.0169093	-8.27802e-05	0.0601041	6.47674e-05	0	0.0443557
0.25	0	0.0534771	0.25	-8.36889e-05	-0.00987524	0.020033	-8.28066e-05	0.0601057	6.4812e-05	0	0.0374664
0.275	0	0.0543374	0.25	-8.38482e-05	-0.0114357	0.0231568	-8.28287e-05	0.0601071	6.485e-05	0	0.0314978
0.3	0	0.0550584	0.25	-7.56005e-05	-0.0129705	0.0262013	-8.28472e-05	0.0601082	6.48823e-05	0	0.0263033
0.325	0	0.0556579	0.25	-7.57283e-05	-0.0144173	0.0290967	-8.28626e-05	0.0601092	6.49093e-05	0	0.0217552
0.35	0	0.0561506	0.25	-7.58446e-05	-0.0157526	0.0317688	-8.28751e-05	0.0601099	6.49317e-05	0	0.0177417
0.375	0	0.0565486	0.25	-7.59472e-05	-0.0169436	0.0341519	-8.28852e-05	0.0601106	6.49499e-05	0	0.0141643
0.4	0	0.0568617	0.25	-7.60341e-05	-0.0179608	0.0361872	-8.28932e-05	0.0601111	6.49643e-05	0	0.0109349
0.425	0	0.0570976	0.25	-7.61036e-05	-0.0187793	0.0378246	-8.28992e-05	0.0601115	6.49751e-05	0	0.00797422
0.45	0	0.0572621	0.25	-7.61543e-05	-0.0193788	0.039024	-8.29033e-05	0.0601117	6.49827e-05	0	0.00520953
0.475	0	0.0573592	0.25	-7.6185e-05	-0.0197446	0.0397556	-8.29058e-05	0.0601119	6.49872e-05	0	0.00257287
0.5	0	0.0573912	0.25	-7.61954e-05	-0.0198677	0.0400014	-8.29066e-05	0.0601119	6.49887e-05	0	-5.67175e-07
0.525	0	0.0573591	0.25	-7.61851e-05	-0.0197451	0.0397556	-8.29058e-05	0.0601119	6.49872e-05	0	-0.00257401
0.55	0	0.057262	0.25	-7.61543e-05	-0.0193797	0.039024	-8.29033e-05	0.0601117	6.49827e-05	0	-0.00521072
0.575	0	0.0570975	0.25	-7.61036e-05	-0.0187805	0.0378246	-8.28992e-05	0.0601115	6.49751e-05	0	-0.00797548
0.6	0	0.0568616	0.25	-7.60342e-05	-0.0179624	0.0361872	-8.28932e-05	0.0601111	6.49642e-05	0	-0.0109362
0.625	0	0.0565485	0.25	-7.59473e-05	-0.0169455	0.0341519	-8.28852e-05	0.0601106	6.49499e-05	0	-0.0141658
0.65	0	0.0561504	0.25	-7.58447e-05	-0.0157549	0.0317688	-8.28751e-05	0.0601099	6.49317e-05	0	-0.0177434
0.675	0	0.0556577	0.25	-7.57283e-05	-0.0144199	0.0290967	-8.28626e-05	0.0601092	6.49093e-05	0	-0.0217571
0.7	0	0.0550581	0.25	-7.56005e-05	-0.0129734	0.0262013	-8.28472e-05	0.0601082	6.48823e-05	0	-0.0263055
0.725	0	0.054337	0.25	-8.38482e-05	-0.0114388	0.0231568	-8.28287e-05	0.0601071	6.485e-05	0	-0.0315003
0.75	0	0.0534767	0.25	-8.3689e-05	-0.00987863	0.020033	-8.28066e-05	0.0601057	6.4812e-05	0	-0.0374693
0.775	0	0.0524559	0.25	-8.35252e-05	-0.00831867	0.0169093	-8.27802e-05	0.0601041	6.47674e-05	0	-0.044359
0.8	0	0.0512496	0.25	-8.33597e-05	-0.00679743	0.0138624	-8.27489e-05	0.0601021	6.47155e-05	0	-0.0523389
0.825	0	0.0498282	0.25	-8.31948e-05	-0.00535248	0.0109675	-8.27117e-05	0.0600999	6.46555e-05	0	-0.0616051
0.85	0	0.0481568	0.25	-8.30327e-05	-0.0040195	0.00829575	-8.26677e-05	0.0600972	6.45865e-05	0	-0.0723852
0.875	0	0.0461942	0.25	-8.28752e-05	-0.00283146	0.00591304	-8.26156e-05	0.0600941	6.45075e-05	0	-0.0849441
0.9	0	0.0438922	0.25	-8.27233e-05	-0.00181777	0.00387799	-8.25539e-05	0.0600904	6.44179e-05	0	-0.0995906
