time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0	0.0102853	0.0561366	0.233083	-0.000622417	-0.00537297	2.98569e-05	0.0119233	0.0742735	2.91212e-05	0.0126371	0.0559497	0.0170679	0.0644988	0.298044
0.025	0.010582	0.0574201	0.233083	-0.00059111	-0.0053701	0.000420707	0.011924	0.0742764	2.90291e-05	0.0111919	0.0471456	0.0174767	0.0662905	0.297943
0.05	0.0108463	0.0584983	0.233085	-0.000379332	-0.00536794	0.0015547	0.0119244	0.0742789	2.85141e-05	0.010011	0.0394555	0.0177954	0.0677806	0.297587
0.075	0.0110845	0.0593968	0.233089	0.00017583	-0.00536668	0.00332085	0.0119247	0.0742808	2.76391e-05	0.00906677	0.0326976	0.018001	0.0690054	0.297012
0.1	0.0113023	0.0601367	0.233093	0.00120367	-0.00536646	0.0055463	0.0119248	0.0742825	2.6501e-05	0.00833673	0.0267123	0.0180784	0.0699969	0.296279
0.125	0.0115052	0.0607349	0.233098	0.0027932	-0.00538143	0.00801189	0.0119246	0.0742838	2.52222e-05	0.00780367	0.0213582	0.0180216	0.0707856	0.295462
0.15	0.0116559	0.0611254	0.232516	0.00496133	-0.00538379	0.0104779	0.0119242	0.0742846	2.23461e-05	0.007455	0.0165087	0.0177693	0.0712586	0.293662
0.175	0.0118462	0.0614805	0.232527	0.00768543	-0.00538708	0.0127038	0.0119237	0.0742854	2.12114e-05	0.00728247	0.0120493	0.017479	0.0717073	0.292941
0.2	0.0120354	0.0617283	0.232536	0.0108824	-0.00539131	0.0144704	0.011923	0.0742859	2.03276e-05	0.00728202	0.00787455	0.0171025	0.0720167	0.292378
0.225	0.0122275	0.0618745	0.232541	0.0144229	-0.00539629	0.0156047	0.0119223	0.0742862	1.97904e-05	0.00745362	0.0038859	0.0166711	0.0722002	0.292033
0.25	0.0124264	0.0619227	0.232543	0.0181441	-0.00540176	0.0159956	0.0119216	0.0742863	1.96595e-05	0.00780134	-1.093e-05	0.0162197	0.0722657	0.291943
0.275	0.0126361	0.0618739	0.23254	0.0218653	-0.00540745	0.015605	0.0119209	0.0742862	1.99518e-05	0.00833339	-0.00390802	0.0157856	0.0722156	0.292119
0.3	0.0128609	0.0617269	0.232534	0.025406	-0.0054131	0.0144711	0.0119203	0.0742859	2.06396e-05	0.00906235	-0.00789745	0.0154062	0.0720463	0.292545
0.325	0.0131055	0.0614784	0.232524	0.0286032	-0.00541846	0.0127048	0.0119199	0.0742853	2.16535e-05	0.0100054	-0.0120735	0.0151171	0.0717487	0.293178
0.35	0.0133753	0.0611226	0.232513	0.0313277	-0.00542334	0.0104791	0.0119196	0.0742846	2.28902e-05	0.0111849	-0.0165348	0.0149506	0.0713088	0.293956
0.375	0.0136795	0.0607322	0.233096	0.0334964	-0.00542748	0.00801324	0.0119197	0.0742838	2.58438e-05	0.0126287	-0.0213868	0.0149376	0.0708424	0.2958
0.4	0.0140172	0.0601327	0.233091	0.0350808	-0.00543115	0.00554592	0.01192	0.0742825	2.7159e-05	0.0143708	-0.0267441	0.0150848	0.0700577	0.296641
0.425	0.0144019	0.059392	0.233087	0.0361093	-0.00543426	0.00332005	0.0119205	0.0742808	2.83006e-05	0.0164526	-0.0327333	0.0154094	0.0690653	0.297383
0.45	0.0148428	0.0584926	0.233083	0.0366652	-0.00543696	0.00155352	0.0119214	0.0742789	2.91504e-05	0.018923	-0.039496	0.0159101	0.0678372	0.297952
0.475	0.0153505	0.0574133	0.233081	0.0368776	-0.00543949	0.000419252	0.0119225	0.0742765	2.96173e-05	0.0218406	-0.0471919	0.0165769	0.066342	0.298293
0.5	0.0159371	0.0561286	0.233081	0.0369096	-0.00544213	2.82663e-05	0.0119239	0.0742736	2.96457e-05	0.0252742	-0.0560028	0.0173941	0.0645441	0.298372
0	0.0159371	0.0561286	0.233081	0.0369096	-0.00544213	2.82663e-05	0.0119239	0.0742736	2.96457e-05	0.0252742	-0.0560028	0.0173941	0.0645441	0.298372
0.025	0.0166123	0.0546177	0.233082	0.036911	-0.00544517	2.80401e-05	0.0119255	0.0742702	2.9435e-05	0.0287796	-0.0649665	0.018343	0.0624226	0.298312
0.05	0.0173696	0.0528949	0.233082	0.0369126	-0.00544863	2.7793e-05	0.0119272	0.0742664	2.92065e-05	0.0318631	-0.0729866	0.0194072	0.060005	0.298247
0.075	0.0181987	0.0509838	0.233083	0.0369143	-0.00545247	2.75318e-05	0.0119292	0.0742621	2.89672e-05	0.0345289	-0.0800633	0.0205717	0.0573248	0.298181
0.1	0.0190891	0.0489079	0.233083	0.0369162	-0.00545664	2.72633e-05	0.0119313	0.0742575	2.87241e-05	0.036781	-0.0861964	0.0218221	0.0544153	0.298116
0.125	0.0200306	0.0466908	0.233084	0.0369076	-0.00545031	2.99916e-05	0.0119335	0.0742525	2.84824e-05	0.0386235	-0.0913859	0.0231454	0.0513076	0.298053
0.15	0.0210131	0.0443559	0.233084	0.0369099	-0.00545552	2.96976e-05	0.0119358	0.0742473	2.82502e-05	0.0400604	-0.095632	0.0245243	0.0480389	0.297995
0.175	0.0220263	0.0419268	0.233085	0.0369122	-0.00546093	2.94148e-05	0.0119382	0.0742419	2.80315e-05	0.0410958	-0.0989345	0.0259463	0.0446401	0.297944
0.2	0.0230604	0.0394271	0.233085	0.0369147	-0.00546651	2.91484e-05	0.0119406	0.0742363	2.7831e-05	0.0417337	-0.101294	0.0273976	0.0411439	0.297901
0.225	0.0241055	0.0368803	0.233085	0.0369171	-0.00547218	2.89025e-05	0.0119431	0.0742307	2.7652e-05	0.0419783	-0.102709	0.0288644	0.0375829	0.297867
0.25	0.0251519	0.03431	0.233086	0.0369196	-0.00547791	2.86804e-05	0.0119456	0.0742249	2.74974e-05	0.0418335	-0.103181	0.0303331	0.0339899	0.297843
0.275	0.0261898	0.0317397	0.233086	0.036922	-0.00548364	2.84844e-05	0.011948	0.0742192	2.73687e-05	0.0413034	-0.102709	0.0317905	0.0303973	0.297829
0.3	0.0272097	0.0291928	0.233086	0.0369244	-0.00548932	2.83159e-05	0.0119505	0.0742135	2.72668e-05	0.0403921	-0.101294	0.0332231	0.0268377	0.297825
0.325	0.0282022	0.0266931	0.233085	0.0369268	-0.00549489	2.81753e-05	0.0119528	0.074208	2.71913e-05	0.0391036	-0.0989355	0.0346177	0.0233436	0.29783
0.35	0.0291588	0.0242636	0.233085	0.0369291	-0.00550031	2.80602e-05	0.0119551	0.0742025	2.71394e-05	0.037442	-0.0956333	0.0359627	0.0199472	0.297844
0.375	0.0300674	0.0219291	0.233085	0.0369312	-0.00550552	2.79733e-05	0.0119526	0.0741997	3.01254e-05	0.0354114	-0.0913876	0.0372422	0.0166822	0.297866
0.4	0.0309217	0.0197118	0.233085	0.0369333	-0.00551047	2.79104e-05	0.0119549	0.0741942	3.0119e-05	0.0330157	-0.0861983	0.0384449	0.0135808	0.297895
0.425	0.0317118	0.0176359	0.233084	0.0369351	-0.0055151	2.78688e-05	0.011957	0.0741891	3.01321e-05	0.0302592	-0.0800654	0.0395578	0.0106759	0.297929
0.45	0.0324286	0.0157247	0.233084	0.0369368	-0.00551937	2.78452e-05	0.0119589	0.0741843	3.01602e-05	0.0271457	-0.072989	0.0405683	0.00800051	0.297966
0.475	0.0330633	0.0140018	0.233083	0.0369384	-0.00552322	2.78362e-05	0.0119606	0.0741801	3.01989e-05	0.0236794	-0.0649691	0.0414638	0.00558773	0.298004
0.5	0.0336072	0.0124908	0.233083	0.0369397	-0.0055266	2.78379e-05	0.011962	0.0741763	3.02431e-05	0.0198644	-0.0560055	0.0422316	0.00347078	0.29804
0	0.0336072	0.0124908	0.233083	0.0369397	-0.0055266	2.78379e-05	0.011962	0.0741763	3.02431e-05	0.0252742	-0.0560028	0.0422316	0.00347078	0.29804
0.025	0.0342006	0.0112061	0.233084	0.036941	-0.00552946	2.76258e-05	0.0120267	0.0741731	0.000420891	0.0223837	-0.0471916	0.0430503	0.00167735	0.29794
0.05	0.034729	0.0101267	0.233086	0.0369421	-0.00553183	2.70105e-05	0.0124626	0.0741703	0.00155452	0.0200221	-0.0394954	0.0436905	0.00018622	0.297583
0.075	0.0352053	0.00922734	0.233089	0.0369428	-0.00553378	2.60515e-05	0.0136047	0.0741675	0.00332016	0.0181335	-0.0327325	0.044104	-0.00103871	0.297007
0.1	0.035641	0.00848665	0.233093	0.0369431	-0.00553536	2.48435e-05	0.0157191	0.0741647	0.00554499	0.0166735	-0.0267429	0.0442576	-0.00202956	0.296271
0.125	0.0360464	0.0078872	0.233098	0.0369429	-0.00553661	2.35091e-05	0.0189764	0.0741617	0.00801125	0.0156073	-0.0213853	0.0441388	-0.00281511	0.295451
0.15	0.0363802	0.00749939	0.232516	0.0369421	-0.00553736	2.06016e-05	0.0234353	0.0741587	0.0104758	0.01491	-0.0165329	0.0436746	-0.00328154	0.29365
0.175	0.0367608	0.00714376	0.232527	0.0369411	-0.00553809	1.94541e-05	0.029044	0.0741564	0.0127009	0.0145649	-0.0120712	0.0430741	-0.00373009	0.292935
0.2	0.0371395	0.00689544	0.232535	0.0369399	-0.00553861	1.85916e-05	0.0356198	0.0741526	0.0144672	0.014564	-0.00789467	0.0422961	-0.00404138	0.292393
0.225	0.037524	0.00674871	0.23254	0.0369384	-0.00553894	1.81177e-05	0.0429023	0.0741487	0.0156014	0.0149072	-0.0039047	0.0414009	-0.00423007	0.292088
0.25	0.0379223	0.00670013	0.232541	0.0369369	-0.00553909	1.80946e-05	0.0505562	0.0741447	0.0159925	0.0156027	-6.98594e-06	0.0404583	-0.00430472	0.29206
0.275	0.0383422	0.00674858	0.232538	0.0369354	-0.00553907	1.85341e-05	0.0582103	0.074141	0.0156023	0.0166668	0.00389056	0.0395423	-0.00426714	0.292318
0.3	0.0387925	0.00689517	0.232531	0.0369341	-0.00553885	1.93948e-05	0.0654929	0.0741376	0.014469	0.0181247	0.00788004	0.0387286	-0.00411231	0.292837
0.325	0.0392824	0.00714327	0.23252	0.0369331	-0.00553843	2.05894e-05	0.0720691	0.0741348	0.0127035	0.0200109	0.0120557	0.0380922	-0.0038291	0.293563
0.35	0.0397995	0.00741356	0.2331	0.0369325	-0.005538	2.35978e-05	0.0776729	0.0741324	0.0104803	0.0223698	0.0165162	0.037663	-0.00354192	0.295416
0.375	0.0403969	0.00788549	0.233095	0.0369323	-0.00553706	2.50971e-05	0.0821336	0.0741312	0.00801383	0.0252574	0.021367	0.0375684	-0.00294869	0.296337
0.4	0.0410726	0.00848449	0.23309	0.0369327	-0.00553581	2.65256e-05	0.0854081	0.074132	0.00554533	0.0287417	0.0267226	0.0378182	-0.00216885	0.297218
0.425	0.041842	0.0092246	0.233085	0.0369337	-0.00553421	2.77467e-05	0.0875239	0.0741324	0.0033196	0.0329051	0.0327096	0.0384384	-0.00117707	0.297974
0.45	0.0427239	0.0101233	0.233082	0.0369353	-0.0055322	2.86504e-05	0.0886672	0.0741336	0.00155315	0.037846	0.0394695	0.0394239	5.36574e-05	0.298537
0.475	0.0437393	0.0112019	0.23308	0.0369374	-0.00552975	2.9158e-05	0.0891039	0.0741357	0.000418904	0.0436812	0.047162	0.0407529	0.00155377	0.298856
0.5	0.0449127	0.0124858	0.23308	0.03694	-0.00552679	2.92282e-05	0.0891694	0.0741383	2.79258e-05	0.0505484	0.0559689	0.0423916	0.00335778	0.298904
0	0.0449127	0.0124858	0.23308	0.03694	-0.00552679	2.92282e-05	0.0891694	0.0741383	2.79258e-05	0.0505484	0.0559689	0.0423916	0.00335778	0.298904
0.025	0.0462631	0.0139958	0.233081	0.036943	-0.00552331	2.90696e-05	0.0891567	0.0741416	3.07852e-05	0.0575943	0.0649283	0.0443007	0.00548587	0.298808
0.05	0.0477799	0.0157175	0.233082	0.0369463	-0.00551934	2.89086e-05	0.0891601	0.0741455	3.05288e-05	0.0638632	0.0729445	0.0464397	0.00790999	0.298707
0.075	0.0494434	0.0176275	0.233083	0.03695	-0.00551494	2.87506e-05	0.0891637	0.07415	3.02655e-05	0.069358	0.0800177	0.0487843	0.0105966	0.298602
0.1	0.0512343	0.0197022	0.233084	0.036954	-0.00551017	2.86029e-05	0.0891677	0.0741548	3.00038e-05	0.0740813	0.0861478	0.051307	0.0135121	0.298497
0.125	0.0531336	0.0219181	0.233085	0.0369582	-0.00550508	2.84721e-05	0.0891719	0.0741599	2.97516e-05	0.0780359	0.0913347	0.0539808	0.0166232	0.298395
0.15	0.0551219	0.0242517	0.233086	0.0369626	-0.00549972	2.83644e-05	0.0891762	0.0741652	2.95159e-05	0.0812244	0.0955786	0.0567788	0.0198966	0.2983
0.175	0.0571803	0.0266794	0.233086	0.0369671	-0.00549416	2.82847e-05	0.0891808	0.0741708	2.93032e-05	0.0836495	0.0988793	0.0596742	0.0232994	0.298213
0.2	0.0592898	0.0291777	0.233087	0.0369718	-0.00548844	2.8237e-05	0.0891854	0.0741766	2.91186e-05	0.085314	0.101237	0.0626405	0.0267987	0.298137
0.225	0.0614313	0.0317231	0.233088	0.0369766	-0.00548262	2.82243e-05	0.0891901	0.0741824	2.89663e-05	0.0862206	0.102651	0.0656514	0.0303619	0.298073
0.25	0.063586	0.034292	0.233088	0.0369813	-0.00547675	2.82479e-05	0.0891949	0.0741883	2.88489e-05	0.0863719	0.103123	0.0686808	0.0339565	0.298023
