L_C_roll_angle	L_C_pitch_angle	L_linear_dis	L_A_pitch_angle	L_A_roll_angle	R_C_roll_angle	R_C_pitch_angle	R_linear_dis	R_A_pitch_angle	R_A_roll_angle	L_C_roll_current	L_C_pitch_current	L_A_pitch_current	L_A_roll_current	R_C_roll_current	R_C_pitch_current	R_A_pitch_current	R_A_roll_current	
6.19615	5.58242	0.000790307	-5.67033	-6.84066	7.33989	4.87912	0.000618501	-5.47253	-8.01648	104.91	37.66	56.49	-16.14	150.64	131.81	-40.35	0	
6.5478	5.67033	0.000618501	-5.58242	-7.1044	7.69154	4.87912	0.000618501	-5.56044	-8.19231	94.15	40.35	64.56	5.38	126.43	129.12	-45.73	32.28	
6.81154	5.58242	0.000103084	-5.58242	-7.01648	7.86736	4.87912	0.000618501	-5.47253	-8.36813	118.36	32.28	61.87	21.52	185.61	123.74	-32.28	26.9	
6.98736	5.67033	0.000103084	-5.58242	-7.54396	8.1311	4.87912	0.000618501	-5.47253	-8.63187	145.26	34.97	56.49	-37.66	201.75	131.81	-45.73	5.38	
7.2511	5.67033	0.000103084	-5.58242	-7.8956	8.48275	4.87912	0.00175242	-5.56044	-9.24725	123.74	45.73	61.87	48.42	185.61	156.02	-64.56	-34.97	
7.69066	5.67033	0.000274889	-5.58242	-7.98352	8.8344	4.87912	0.00305814	-5.56044	-9.42308	56.49	16.14	40.35	26.9	115.67	161.4	-32.28	0	
8.04231	5.58242	0.000309251	-5.58242	-8.42308	9.27396	4.87912	0.00628809	-5.73626	-9.86264	8.07	32.28	53.8	32.28	134.5	131.81	-78.01	-51.11	
8.21813	5.67033	0.00113392	-5.58242	-8.5989	9.53769	4.96703	0.011511	-5.73626	-10.1264	78.01	37.66	61.87	-10.76	115.67	123.74	-78.01	-43.04	
8.39396	5.58242	0.00144317	-5.58242	-8.51099	9.88934	5.14286	0.0169401	-5.82418	-10.3022	53.8	24.21	59.18	67.25	131.81	134.5	-40.35	-18.83	
8.39396	5.58242	0.002474	-5.58242	-8.86264	10.0652	5.23077	0.0213383	-5.91209	-10.478	69.94	34.97	80.7	13.45	118.36	147.95	-24.21	-24.21	
