time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0	-4.29094e-05	0.0603949	0.202777	-0.000402224	-0.00548281	-4.65542e-05	-7.74397e-05	0.0786415	-5.30813e-05	0	-0.0606076	0.00453681	0.0685116	0.247103
0.025	-4.28589e-05	0.0587574	0.202778	-0.000402176	-0.00548607	-4.67771e-05	-7.73783e-05	0.0786379	-5.32919e-05	-5.36352e-06	-0.0707837	0.00453369	0.0662892	0.247038
0.05	-4.30644e-05	0.05688	0.20278	-0.000402119	-0.00548981	-4.70208e-05	-7.73072e-05	0.0786337	-5.35201e-05	-2.0904e-05	-0.0798852	0.00453001	0.0637433	0.246968
0.075	-4.37737e-05	0.0547893	0.202782	-0.000402055	-0.00549398	-4.72771e-05	-7.72276e-05	0.078629	-5.37576e-05	-4.57962e-05	-0.0879125	0.00452561	0.0609106	0.246898
0.1	-4.52139e-05	0.0525121	0.202783	-0.000401985	-0.00549852	-4.7538e-05	-7.71405e-05	0.078624	-5.39961e-05	-7.9215e-05	-0.0948658	0.00452031	0.0578279	0.24683
0.125	-4.76392e-05	0.0500752	0.202785	-0.000409632	-0.00549176	-5.31039e-05	-7.70458e-05	0.0786186	-5.42245e-05	-0.000120335	-0.100745	0.00451475	0.0545297	0.246769
0.15	-5.11401e-05	0.0475051	0.202786	-0.000409543	-0.00549745	-5.33798e-05	-7.69471e-05	0.0786129	-5.44425e-05	-0.000168332	-0.105551	0.00450728	0.051056	0.246714
0.175	-5.58922e-05	0.0448287	0.202787	-0.00040945	-0.00550338	-5.36375e-05	-7.68444e-05	0.0786069	-5.46401e-05	-0.00022238	-0.109284	0.0044986	0.0474406	0.24667
0.2	-6.21095e-05	0.0420726	0.202788	-0.000409354	-0.00550948	-5.38724e-05	-7.67389e-05	0.0786008	-5.48132e-05	-0.000281653	-0.111944	0.00448851	0.0437196	0.246637
0.225	-6.98787e-05	0.0392637	0.202788	-0.000409257	-0.0055157	-5.40793e-05	-7.66318e-05	0.0785946	-5.49571e-05	-0.000345328	-0.113531	0.00447694	0.0399285	0.246617
0.25	-7.93001e-05	0.0364286	0.202788	-0.000409158	-0.00552198	-5.42548e-05	-7.65246e-05	0.0785883	-5.5069e-05	-0.000412578	-0.114046	0.00446381	0.0361026	0.246612
0.275	-9.04337e-05	0.033594	0.202788	-0.000409061	-0.00552826	-5.43966e-05	-7.64185e-05	0.078582	-5.51473e-05	-0.000482579	-0.113488	0.00444904	0.0322773	0.246621
0.3	-0.000103376	0.0307867	0.202788	-0.000408966	-0.00553448	-5.45043e-05	-7.6315e-05	0.0785758	-5.51921e-05	-0.000554505	-0.111858	0.00443249	0.028488	0.246644
0.325	-0.000118143	0.0280334	0.202787	-0.000408875	-0.00554059	-5.45782e-05	-7.62157e-05	0.0785697	-5.52043e-05	-0.000627532	-0.109157	0.00441409	0.0247702	0.246681
0.35	-0.00013475	0.0253606	0.202785	-0.000408788	-0.00554653	-5.46199e-05	-7.61219e-05	0.0785637	-5.51862e-05	-0.000700833	-0.105385	0.00439375	0.0211594	0.246729
0.375	-0.000153191	0.0227952	0.202784	-0.000408709	-0.00555223	-5.46324e-05	-7.60354e-05	0.078558	-5.5141e-05	-0.000773584	-0.100541	0.00437138	0.0176913	0.246787
0.4	-0.000173439	0.0203638	0.202782	-0.000408637	-0.00555764	-5.46192e-05	-7.59576e-05	0.0785526	-5.50733e-05	-0.00084496	-0.0946259	0.00434691	0.0144017	0.246853
0.425	-0.000195444	0.018093	0.202781	-0.000408575	-0.00556269	-5.45852e-05	-7.58902e-05	0.0785476	-5.49882e-05	-0.000914136	-0.0876405	0.00432027	0.0113269	0.246924
0.45	-0.000219137	0.0160095	0.202779	-0.000408525	-0.00556733	-5.45355e-05	-7.58348e-05	0.078543	-5.48916e-05	-0.000980286	-0.0795847	0.00429142	0.00850319	0.246997
0.475	-0.000244429	0.0141399	0.202777	-0.000408488	-0.0055715	-5.4476e-05	-7.5793e-05	0.0785388	-5.47899e-05	-0.00104259	-0.0704588	0.00426033	0.00596712	0.247069
0.5	-0.000271209	0.0125108	0.202775	-0.000408465	-0.00557514	-5.44125e-05	-7.57662e-05	0.0785352	-5.46897e-05	-0.00110021	-0.0602629	0.00422699	0.00375542	0.247136
0	-0.000271209	0.0125108	0.202775	-0.000408465	-0.00557514	-5.44125e-05	-7.57662e-05	0.0785352	-5.46897e-05	0	-0.0606076	0.00422699	0.00375542	0.247136
0.025	-0.000269817	0.0111286	0.202776	-0.000408401	-0.0055782	-5.45656e-05	-6.87458e-05	0.0785319	0.000336103	0.00011051	-0.0506907	0.00422751	0.0018885	0.247064
0.05	-0.000265409	0.00997552	0.202781	-0.00040837	-0.00558072	-5.51297e-05	-2.08236e-05	0.0785283	0.00147004	0.000223973	-0.0421281	0.00421885	0.00035467	0.246732
0.075	-0.000257806	0.00902082	0.202789	-0.000408377	-0.00558276	-5.6045e-05	0.000104937	0.0785233	0.00323614	0.00034342	-0.0346911	0.00419548	-0.000888426	0.246179
