time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	Rfoot_ref_x	Rfoot_ref_y	Rfoot_ref_z	Lfoot_ref_x	Lfoot_ref_y	Lfoot_ref_z	
1.375	0.0110629	0.0110669	0.227286	0.0101715	0.000287859	2.31695e-05	0.0147969	0.0659301	0.0100146	0.0406264	0.000462834	0.308098	-0.012524	-0.00869073	0.00480556	-0.0651222	0.576689	0.457185	0.0160593	0.000722709	0	0.0340653	0.405935	0	0.0101954	0.000283878	0	0.0148249	0.0659225	0.01	
1.4	0.0114782	0.0112121	0.227285	0.0101713	0.000287975	2.3516e-05	0.0186173	0.0660861	0.00963474	0.0403497	0.000607404	0.308498	-0.011066	0.0057828	0.0160167	0.058322	0.578941	0.448446	0.017104	0.0109196	0	0.0496756	0.411415	0	0.0101954	0.000283878	0	0.0186488	0.0660785	0.0096194	
1.425	0.0119244	0.0116148	0.227283	0.0101711	0.000288411	2.40603e-05	0.0221507	0.0662307	0.00855239	0.0401872	0.00112698	0.309127	-0.00650282	0.0207832	0.0251748	0.182526	0.600015	0.366323	0.0185529	0.0213744	0	0.0664597	0.426617	0	0.0101954	0.000283878	0	0.0221854	0.0662229	0.00853553	
1.45	0.0124117	0.0122844	0.227281	0.0101712	0.000289187	2.47263e-05	0.0251539	0.066354	0.00693236	0.0402087	0.00204492	0.309897	0.000860774	0.0367173	0.0307943	0.294544	0.637365	0.22478	0.0204401	0.0323343	0	0.0848141	0.451898	0	0.0101954	0.000283878	0	0.025191	0.0663456	0.00691342	
1.475	0.0129517	0.0132366	0.227278	0.0101714	0.000290333	2.54188e-05	0.0274642	0.0664494	0.00502131	0.0404689	0.00339296	0.310696	0.0104082	0.0539216	0.0319709	0.381898	0.688172	0.0470641	0.0228103	0.0440582	0	0.105172	0.487857	0	0.0101954	0.000283878	0	0.0275031	0.06644	0.005	
1.5	0.0135571	0.0144939	0.227276	0.0101718	0.000291883	2.60384e-05	0.0290246	0.0665146	0.00311017	0.0410007	0.00520997	0.311409	0.0212725	0.0726805	0.0284943	0.434571	0.750356	-0.139065	0.0257194	0.0568231	0	0.128016	0.535342	0	0.0101954	0.000283878	0	0.0290643	0.0665037	0.00308658	
1.525	0.0142422	0.016086	0.227274	0.0101724	0.000293875	2.64969e-05	0.0298921	0.066552	0.00148992	0.0418123	0.00754154	0.31193	0.0324642	0.0932628	0.0208457	0.447669	0.823293	-0.305942	0.0292362	0.0709307	0	0.153884	0.595477	0	0.0101954	0.000283878	0	0.0299319	0.0665391	0.00146447	
1.55	0.0150234	0.0180505	0.227274	0.0101733	0.000296356	2.67296e-05	0.0302294	0.0665682	0.000407217	0.0428886	0.0104407	0.312183	0.0430528	0.115965	0.0101051	0.423541	0.90808	-0.429625	0.0334439	0.0867142	0	0.183388	0.669682	0	0.0101954	0.000283878	0	0.0302686	0.0665528	0.000380602	
1.575	0.0159192	0.0204339	0.227274	0.0101744	0.000299379	2.67054e-05	0.0302799	0.0665732	2.69144e-05	0.0441976	0.0139694	0.312127	0.0523598	0.141151	-0.00220825	0.372283	1.00745	-0.492534	0.0384417	0.104547	0	0.217225	0.759711	0	0.0101954	0.000283878	0	0.030318	0.0665549	0	
1.6	0.016941	0.023262	0.227274	0.0101756	0.000302966	2.65497e-05	0.0302811	0.0665768	2.67542e-05	0.0457005	0.0181551	0.311907	0.0601159	0.167426	-0.00882478	0.310242	1.05098	-0.264661	0.0431451	0.121168	0	0.159322	0.569966	0	0.0101954	0.000283878	0	0.030318	0.0665549	0	
