time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.025	-8.67829e-05	0.0626768	0.217071	-4.891e-05	0.00122056	1.45813e-05	-4.89353e-05	0.070292	1.46337e-05	0.0294719	0.0744882	0.288663	-0.000213599	-0.089008	-0.0022487	-0.00892794	-0.553519	-0.240195	0	-0.0659743	0	0	-0.355805	0	
0.05	-8.6623e-05	0.0609237	0.217072	-4.88508e-05	0.00121647	1.4343e-05	-4.88763e-05	0.070288	1.43938e-05	0.0294662	0.0719421	0.288602	-0.000230816	-0.101844	-0.00242885	-0.000688712	-0.513435	-0.00720612	0	-0.074465	0	0	-0.323452	0	
0.075	-8.6457e-05	0.058969	0.217073	-4.87833e-05	0.00121191	1.40896e-05	-4.8809e-05	0.0702834	1.41387e-05	0.0294602	0.0691049	0.288539	-0.000239902	-0.113489	-0.00252297	-0.00036343	-0.465805	-0.00376461	0	-0.0821469	0	0	-0.291099	0	
0.1	-8.62906e-05	0.0568327	0.217074	-4.87076e-05	0.00120693	1.38277e-05	-4.87337e-05	0.0702784	1.3875e-05	0.0294542	0.0660062	0.288476	-0.000240882	-0.123947	-0.00253133	-3.92087e-05	-0.418321	-0.000334454	0	-0.08902	0	0	-0.258747	0	
0.125	-8.61291e-05	0.0545351	0.217074	-4.86242e-05	0.00120157	1.35637e-05	-4.86506e-05	0.0702731	1.36091e-05	0.0294483	0.0626757	0.288414	-0.000233977	-0.133223	-0.00245628	0.00027621	-0.371026	0.00300222	0	-0.0950843	0	0	-0.226396	0	
0.15	-8.59779e-05	0.0520962	0.217075	-4.85334e-05	0.00119588	1.33036e-05	-4.856e-05	0.0702674	1.33469e-05	0.0294428	0.0591426	0.288357	-0.000219593	-0.141321	-0.00230212	0.00057537	-0.323948	0.00616633	0	-0.10034	0	0	-0.194045	0	
0.175	-8.58416e-05	0.0495364	0.217076	-4.84354e-05	0.00118991	1.3053e-05	-4.84623e-05	0.0702614	1.30941e-05	0.0294379	0.0554364	0.288305	-0.000198313	-0.148249	-0.00207505	0.000851179	-0.277101	0.00908266	0	-0.104786	0	0	-0.161694	0	
0.2	-8.57246e-05	0.0468756	0.217077	-4.83309e-05	0.00118371	1.2817e-05	-4.83581e-05	0.0702552	1.28558e-05	0.0294336	0.0515861	0.28826	-0.000170888	-0.154011	-0.00178302	0.00109703	-0.230487	0.0116812	0	-0.108424	0	0	-0.129344	0	
0.225	-8.56305e-05	0.0441342	0.217077	-4.82204e-05	0.00117732	1.26e-05	-4.82479e-05	0.0702488	1.26364e-05	0.0294301	0.0476208	0.288224	-0.000138214	-0.158613	-0.00143556	0.00130695	-0.184091	0.0138985	0	-0.111254	0	0	-0.096995	0	
0.25	-8.55621e-05	0.0413323	0.217077	-4.81045e-05	0.00117079	1.24056e-05	-4.81322e-05	0.0702423	1.24397e-05	0.0294276	0.0435693	0.288198	-0.00010132	-0.16206	-0.00104357	0.00147576	-0.137886	0.0156797	0	-0.113274	0	0	-0.0646462	0	
0.275	-8.55217e-05	0.0384901	0.217078	-4.79839e-05	0.00116416	1.2237e-05	-4.80119e-05	0.0702357	1.22685e-05	0.0294261	0.0394604	0.288183	-6.13385e-05	-0.164356	-0.000619062	0.00159924	-0.0918363	0.0169801	0	-0.114486	0	0	-0.032298	0	
0.3	-8.54907e-05	0.0356277	0.217078	-4.78593e-05	0.00115749	1.20962e-05	-4.78876e-05	0.070229	1.21253e-05	0.0294256	0.0353228	0.288179	-1.83e-05	-0.165504	-0.000172536	0.00172154	-0.0459126	0.0178611	0	-0.114889	0	0	4.9634e-05	0	
0.325	-8.5509e-05	0.0327653	0.217078	-4.77319e-05	0.00115082	1.19844e-05	-4.77604e-05	0.0702223	1.2011e-05	0.0294262	0.0311852	0.288185	2.29936e-05	-0.165504	0.00027562	0.00165174	1.42998e-05	0.0179262	0	-0.114484	0	0	0.0323967	0	
0.35	-8.55565e-05	0.0299232	0.217077	-4.76025e-05	0.00114419	1.19021e-05	-4.76312e-05	0.0702157	1.19264e-05	0.0294278	0.0270763	0.288203	6.48075e-05	-0.164357	0.000718867	0.00167256	0.0458843	0.0177299	0	-0.113269	0	0	0.0647432	0	
0.375	-8.56317e-05	0.0271215	0.217077	-4.74721e-05	0.00113765	1.1849e-05	-4.75011e-05	0.0702091	1.18708e-05	0.0294304	0.0230247	0.288232	0.000104705	-0.162061	0.00114156	0.00159589	0.0918318	0.0169076	0	-0.111246	0	0	0.0970892	0	
0.4	-8.57325e-05	0.0243803	0.217076	-4.73419e-05	0.00113125	1.18238e-05	-4.73711e-05	0.0702027	1.18433e-05	0.029434	0.0190594	0.28827	0.000141476	-0.158614	0.00153087	0.00147086	0.13789	0.0155725	0	-0.108415	0	0	0.129435	0	
0.425	-8.59987e-05	0.0217199	0.217076	-5.24581e-05	0.00112839	1.31381e-05	-4.72417e-05	0.0701965	1.18416e-05	0.0294388	0.0152088	0.288317	0.000193472	-0.154023	0.00187049	0.00207983	0.183609	0.0135846	0	-0.104775	0	0	0.161779	0	
0.45	-8.61287e-05	0.0191603	0.217075	-5.23149e-05	0.00112174	1.31634e-05	-5.23477e-05	0.0701934	1.31801e-05	0.0294455	0.0115024	0.28837	0.000269204	-0.148258	0.0021286	0.00302927	0.230626	0.0103247	0	-0.100326	0	0	0.194124	0	
0.475	-8.61656e-05	0.0167218	0.217074	-5.21789e-05	0.00111541	1.32123e-05	-5.22118e-05	0.0701871	1.32267e-05	0.0294512	0.00796958	0.28843	0.000228988	-0.141311	0.00238096	-0.00160864	0.277869	0.0100943	0	-0.0950685	0	0	0.226467	0	
0.5	-8.63323e-05	0.0144246	0.217073	-5.20491e-05	0.00110944	1.32793e-05	-5.20821e-05	0.0701811	1.32916e-05	0.0294572	0.00463933	0.288493	0.000236245	-0.13321	0.00253299	0.000290302	0.324041	0.00608123	0	-0.0890025	0	0	0.25881	0	
0.525	-8.65035e-05	0.0122888	0.217073	-5.19266e-05	0.00110389	1.33597e-05	-5.19599e-05	0.0701755	1.33699e-05	0.0294632	0.001541	0.288558	0.000242904	-0.123933	0.0026016	0.000266333	0.371071	0.00274425	0	-0.082128	0	0	0.291153	0	
0.55	-8.66737e-05	0.0103345	0.217072	-5.18132e-05	0.0010988	1.34484e-05	-5.18466e-05	0.0701705	1.34568e-05	0.0294693	-0.00129585	0.288623	0.00024167	-0.113474	0.00258628	-4.93592e-05	0.418377	-0.0006127	0	-0.0744449	0	0	0.323495	0	
0.575	-8.68372e-05	0.00858201	0.217071	-5.17104e-05	0.00109424	1.35402e-05	-5.17438e-05	0.0701659	1.35469e-05	0.0294751	-0.00384153	0.288685	0.000232327	-0.101827	0.00248475	-0.000373683	0.46587	-0.00406115	0	-0.0659532	0	0	0.355836	0	
