L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-11.1209	7.95604	0	535.31	94.15	
-11.1209	8.04396	0	538	67.25	
-11.033	8.13187	0	535.31	37.66	
-11.1209	8.30769	0	538	-8.07	
-11.1209	8.3956	0	538	-2.69	
-11.1209	8.57143	0	532.62	-10.76	
-11.1209	8.57143	0	535.31	-13.45	
-11.1209	8.57143	0	538	-34.97	
-11.1209	8.57143	0	538	-59.18	
-11.1209	8.65934	0	538	-72.63	
-11.1209	8.65934	0	538	-75.32	
-11.1209	8.65934	0	538	-94.15	
-11.1209	8.74725	0	535.31	-78.01	
-11.1209	8.74725	0	535.31	-72.63	
-11.1209	8.74725	0	535.31	-75.32	
-11.1209	8.74725	0	535.31	-110.29	
-11.1209	8.83516	0	535.31	-115.67	
-11.033	8.83516	0	535.31	-134.5	
-11.1209	8.92308	0	524.55	-134.5	
-11.033	8.92308	0	521.86	-129.12	
-11.033	8.92308	0	519.17	-126.43	
-11.033	8.92308	0	516.48	-123.74	
-10.9451	8.92308	0	508.41	-110.29	
-11.033	8.83516	0	513.79	-86.08	
-11.033	8.83516	0	519.17	-102.22	
-11.033	8.74725	0	519.17	-56.49	
-11.033	8.65934	0	519.17	-61.87	
-11.033	8.65934	0	519.17	-45.73	
-11.033	8.57143	0	519.17	-21.52	
-11.033	8.48352	0	519.17	-16.14	
-10.9451	8.57143	0	516.48	-5.38	
-10.9451	8.3956	0	503.03	-5.38	
-10.9451	8.48352	0	500.34	-8.07	
-10.9451	8.57143	0	500.34	-16.14	
-10.9451	8.57143	0	503.03	-29.59	
-10.9451	8.57143	0	505.72	-29.59	
-11.033	8.57143	0	508.41	-40.35	
-10.9451	8.57143	0	511.1	-29.59	
-10.9451	8.57143	0	508.41	-24.21	
-10.9451	8.48352	0	508.41	-5.38	
-10.9451	8.3956	0	508.41	-2.69	
-10.9451	8.3956	0	511.1	-2.69	
-10.9451	8.30769	0	505.72	5.38	
-10.9451	8.21978	0	508.41	26.9	
-10.9451	8.21978	0	505.72	53.8	
-10.9451	8.13187	0	508.41	72.63	
-10.9451	8.04396	0	508.41	75.32	
-10.9451	8.04396	0	508.41	96.84	
-10.9451	7.95604	0	505.72	107.6	
-10.9451	7.95604	0	505.72	104.91	
-11.033	7.95604	0	505.72	104.91	
-10.9451	7.86813	0	505.72	104.91	
-10.9451	7.95604	0	508.41	102.22	
-10.9451	7.86813	0	505.72	104.91	
-10.9451	7.95604	0	508.41	104.91	
-10.9451	7.95604	0	508.41	104.91	
-11.033	7.86813	0	505.72	104.91	
-10.9451	7.95604	0	508.41	102.22	
-10.9451	7.86813	0	511.1	104.91	
-10.9451	7.95604	0	508.41	104.91	
-10.9451	7.95604	0	505.72	102.22	
-11.033	7.95604	0	505.72	102.22	
-11.033	7.95604	0	511.1	102.22	
-10.9451	7.95604	0	508.41	102.22	
-10.9451	7.95604	0	505.72	102.22	
-10.9451	7.95604	0	505.72	104.91	
-10.9451	7.86813	0	505.72	104.91	
-10.9451	7.86813	0	508.41	107.6	
-11.033	7.86813	0	511.1	115.67	
-10.9451	7.86813	0	505.72	121.05	
-11.033	7.78022	0	508.41	134.5	
-10.9451	7.78022	0	508.41	137.19	
-10.9451	7.78022	0	508.41	142.57	
-10.9451	7.69231	0	508.41	150.64	
-10.9451	7.69231	0	505.72	174.85	
-10.9451	7.69231	0	505.72	174.85	
-10.9451	7.69231	0	505.72	174.85	
-10.9451	7.69231	0	505.72	174.85	
-11.033	7.69231	0	505.72	174.85	
-10.9451	7.69231	0	503.03	174.85	
-10.9451	7.69231	0	505.72	164.09	
-10.9451	7.6044	0	511.1	166.78	
-10.9451	7.6044	0	503.03	169.47	
-10.9451	7.6044	0	503.03	169.47	
-10.9451	7.6044	0	503.03	174.85	
-10.9451	7.51648	0	503.03	182.92	
-10.9451	7.51648	0	505.72	215.2	
-10.9451	7.51648	0	503.03	215.2	
-10.9451	7.51648	0	505.72	217.89	
-10.9451	7.51648	0	505.72	193.68	
-11.033	7.42857	0	505.72	199.06	
-10.9451	7.42857	0	505.72	193.68	
-11.033	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	508.41	196.37	
-11.033	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	503.03	196.37	
-11.033	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.51648	0	508.41	193.68	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	508.41	193.68	
-11.033	7.42857	0	503.03	196.37	
-11.033	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	503.03	196.37	
-11.033	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	508.41	196.37	
-11.033	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	508.41	196.37	
-11.033	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	199.06	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	508.41	196.37	
-10.9451	7.42857	0	508.41	196.37	
-11.033	7.42857	0	511.1	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	508.41	196.37	
-10.9451	7.42857	0	508.41	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	199.06	
-10.9451	7.42857	0	511.1	196.37	
-11.033	7.42857	0	511.1	196.37	
-10.9451	7.42857	0	508.41	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	199.06	
-10.9451	7.42857	0	503.03	196.37	
-11.033	7.51648	0	508.41	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-11.033	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-11.033	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	508.41	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	505.72	196.37	
-11.033	7.42857	0	511.1	196.37	
-10.9451	7.42857	0	503.03	196.37	
-11.033	7.42857	0	505.72	196.37	
-11.033	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	508.41	196.37	
-11.033	7.42857	0	505.72	193.68	
-11.033	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-11.033	7.42857	0	503.03	199.06	
-10.9451	7.42857	0	505.72	196.37	
-11.033	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	503.03	196.37	
-11.033	7.42857	0	513.79	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	508.41	196.37	
-10.9451	7.42857	0	508.41	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	511.1	199.06	
-10.9451	7.42857	0	505.72	199.06	
-11.033	7.42857	0	508.41	196.37	
-10.9451	7.42857	0	511.1	196.37	
-10.9451	7.42857	0	513.79	196.37	
-11.033	7.42857	0	508.41	190.99	
-11.033	7.51648	0	508.41	185.61	
-11.033	7.51648	0	508.41	182.92	
-10.9451	7.51648	0	503.03	182.92	
-10.9451	7.51648	0	508.41	182.92	
-11.033	7.51648	0	503.03	180.23	
-11.033	7.51648	0	511.1	182.92	
-10.9451	7.42857	0	508.41	188.3	
-11.033	7.42857	0	505.72	185.61	
-10.9451	7.42857	0	505.72	190.99	
-11.033	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	505.72	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	503.03	196.37	
-10.9451	7.42857	0	500.34	196.37	
-10.9451	7.51648	0	503.03	196.37	
-10.9451	7.42857	0	503.03	193.68	
-10.9451	7.42857	0	497.65	196.37	
-10.9451	7.42857	0	470.75	199.06	
-10.8571	7.42857	0	465.37	196.37	
-10.7692	7.42857	0	446.54	188.3	
-10.6813	7.51648	0	451.92	185.61	
-10.6813	7.51648	0	451.92	182.92	
-10.6813	7.51648	0	457.3	177.54	
-10.6813	7.6044	0	454.61	174.85	
-10.6813	7.6044	0	454.61	166.78	
-10.6813	7.6044	0	414.26	172.16	
-10.4176	7.6044	0	338.94	180.23	
-10.1538	7.6044	0	306.66	174.85	
-9.97802	7.6044	0	290.52	166.78	
-9.89011	7.6044	0	266.31	166.78	
