time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.125	0.00793792	0.020887	0.222573	-0.00126138	-0.00699583	-5.59022e-07	0.0268217	0.0745132	-1.96937e-07	0.0439752	0.0949122	0.0108088	0.0156274	0.280366
0.15	0.00905366	0.0233054	0.222574	-0.00125897	-0.00699035	-6.06297e-07	0.0268241	0.0745186	-3.17123e-07	0.0456331	0.0993581	0.01236	0.0189788	0.280296
0.175	0.0102046	0.0258223	0.222576	-0.00125649	-0.00698466	-6.28823e-07	0.0268265	0.0745243	-4.15492e-07	0.0468053	0.102817	0.0139598	0.0224643	0.280234
0.2	0.0113787	0.0284129	0.222577	-0.00125396	-0.0069788	-6.23591e-07	0.0268291	0.0745302	-4.88295e-07	0.0474975	0.105289	0.0155918	0.0260501	0.280182
0.225	0.0125642	0.0310528	0.222578	-0.0012514	-0.00697284	-5.88606e-07	0.0268316	0.0745362	-5.32791e-07	0.0477155	0.106773	0.0172395	0.0297024	0.28014
0.25	0.0137492	0.0337174	0.222578	-0.00124884	-0.00696682	-5.22961e-07	0.0268341	0.0745422	-5.47323e-07	0.0474653	0.10727	0.0188869	0.0333877	0.280111
0.275	0.0149222	0.0363821	0.222578	-0.00124631	-0.00696081	-4.26879e-07	0.0268367	0.0745482	-5.3136e-07	0.0467524	0.10678	0.0205182	0.0370725	0.280093
0.3	0.0160717	0.0390223	0.222578	-0.00124383	-0.00695486	-3.01732e-07	0.0268392	0.0745542	-4.8551e-07	0.0455828	0.105303	0.0221175	0.0407234	0.280088
0.325	0.0171865	0.0416135	0.222578	-0.00124142	-0.00694902	-1.50018e-07	0.0268416	0.0745601	-4.11505e-07	0.0439622	0.102838	0.0236693	0.0443067	0.280094
0.35	0.0182554	0.044131	0.222577	-0.00123911	-0.00694334	2.46872e-08	0.0268439	0.0745658	-3.12148e-07	0.0418964	0.0993862	0.0251582	0.0477889	0.280111
0.375	0.0192675	0.0465503	0.222577	-0.00123692	-0.0069379	2.1781e-07	0.026846	0.0745712	-1.91236e-07	0.0393911	0.0949466	0.026569	0.0511363	0.280137
0.4	0.0202117	0.0488469	0.222576	-0.00123488	-0.00693272	4.23892e-07	0.0268481	0.0745764	-5.34493e-08	0.0364523	0.0895195	0.0278863	0.0543151	0.280171
0.425	0.0210775	0.0509962	0.222574	-0.00123301	-0.00692789	6.36482e-07	0.02685	0.0745813	9.55415e-08	0.0330857	0.0831049	0.0290953	0.0572914	0.280211
0.45	0.0218542	0.0529735	0.222573	-0.00123133	-0.00692344	8.49251e-07	0.0268516	0.0745857	2.50185e-07	0.029297	0.0757027	0.0301809	0.0600311	0.280254
0.475	0.0225315	0.0547544	0.222572	-0.00122987	-0.00691943	1.05474e-06	0.0268531	0.0745897	4.03804e-07	0.025092	0.0673128	0.0311285	0.0624998	0.280298
0.5	0.0230991	0.0563142	0.222571	-0.00122864	-0.00691592	1.24542e-06	0.0268543	0.0745933	5.49631e-07	0.0204767	0.0579353	0.0319234	0.0646633	0.280341
0	0.0230991	0.0563142	0.222571	-0.00122864	-0.00691592	1.24542e-06	0.0268543	0.0745933	5.49631e-07	0.0281972	0.0578772	0.0319234	0.0646633	0.280341
0.025	0.0237579	0.0576368	0.222572	-0.00115848	-0.00691226	0.000392117	0.0268557	0.0745963	4.6149e-07	0.0248681	0.0486678	0.0328248	0.0664903	0.280248
0.05	0.0243429	0.0587458	0.222577	-0.000684175	-0.00690516	0.00152613	0.0268568	0.0745987	-4.47579e-08	0.0221501	0.0406545	0.0335298	0.0680039	0.279901
0.075	0.0248692	0.0596686	0.222585	0.00055908	-0.00689107	0.0032923	0.0268575	0.0746008	-9.09449e-07	0.0199765	0.0336403	0.0339898	0.0692417	0.279335
