L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-8.74725	8.3956	0	815.07	-225.96	
-8.74725	8.48352	0	855.42	-169.47	
-8.74725	8.3956	0	833.9	-177.54	
-8.74725	8.48352	0	841.97	-255.55	
-8.74725	8.48352	0	847.35	-239.41	
-8.74725	8.48352	0	812.38	-228.65	
-8.74725	8.48352	0	820.45	-255.55	
-8.74725	8.48352	0	812.38	-225.96	
-8.74725	8.48352	0	812.38	-145.26	
-8.74725	8.3956	0	815.07	-91.46	
-8.74725	8.48352	0	812.38	-139.88	
-8.74725	8.3956	0	812.38	-78.01	
-8.74725	8.3956	0	815.07	-110.29	
-8.74725	8.3956	0	839.28	-94.15	
-8.74725	8.48352	0	812.38	-147.95	
-8.74725	8.3956	0	866.18	-56.49	
-8.74725	8.3956	0	839.28	-24.21	
-8.74725	8.3956	0	823.14	-32.28	
-8.74725	8.3956	0	820.45	-56.49	
-8.74725	8.3956	0	836.59	-59.18	
-8.74725	8.3956	0	815.07	-26.9	
-8.74725	8.3956	0	823.14	-201.75	
-8.74725	8.3956	0	815.07	-126.43	
-8.74725	8.3956	0	820.45	-29.59	
-8.74725	8.48352	0	882.32	-72.63	
-8.74725	8.3956	0	820.45	-180.23	
-8.74725	8.48352	0	866.18	-51.11	
-8.74725	8.3956	0	844.66	-207.13	
-8.74725	8.3956	0	820.45	-169.47	
-8.74725	8.48352	0	858.11	-188.3	
-8.83516	8.3956	0	887.7	-126.43	
-8.74725	8.48352	0	815.07	-188.3	
-8.74725	8.48352	0	828.52	-169.47	
-8.74725	8.3956	0	815.07	-180.23	
-8.74725	8.48352	0	833.9	-83.39	
-8.74725	8.3956	0	841.97	-204.44	
-8.74725	8.3956	0	820.45	-180.23	
-8.74725	8.48352	0	817.76	-18.83	
-8.74725	8.3956	0	817.76	-26.9	
-8.74725	8.3956	0	823.14	-88.77	
-8.74725	8.48352	0	820.45	-13.45	
-8.74725	8.3956	0	820.45	-88.77	
-8.74725	8.3956	0	863.49	-18.83	
-8.74725	8.3956	0	831.21	-34.97	
-8.74725	8.3956	0	833.9	-56.49	
-8.74725	8.3956	0	833.9	-69.94	
-8.74725	8.3956	0	874.25	-34.97	
-8.74725	8.3956	0	828.52	-8.07	
-8.74725	8.3956	0	836.59	-5.38	
-8.74725	8.3956	0	828.52	107.6	
-8.74725	8.3956	0	831.21	2.69	
-8.74725	8.3956	0	836.59	-2.69	
-8.74725	8.3956	0	833.9	161.4	
-8.74725	8.30769	0	860.8	134.5	
-8.74725	8.30769	0	850.04	201.75	
-8.74725	8.30769	0	874.25	201.75	
-8.74725	8.30769	0	836.59	207.13	
-8.74725	8.21978	0	833.9	309.35	
-8.74725	8.21978	0	839.28	333.56	
-8.74725	8.30769	0	839.28	303.97	
-8.74725	8.21978	0	831.21	263.62	
-8.74725	8.21978	0	836.59	379.29	
-8.74725	8.21978	0	841.97	357.77	
-8.74725	8.21978	0	836.59	371.22	
-8.74725	8.21978	0	847.35	368.53	
-8.74725	8.21978	0	839.28	320.11	
-8.74725	8.21978	0	860.8	338.94	
-8.74725	8.30769	0	828.52	392.74	
-8.74725	8.21978	0	847.35	357.77	
-8.74725	8.21978	0	833.9	363.15	
-8.74725	8.30769	0	847.35	392.74	
-8.74725	8.30769	0	863.49	371.22	
-8.74725	8.21978	0	841.97	373.91	
-8.83516	8.21978	0	855.42	322.8	
-8.74725	8.21978	0	852.73	416.95	
-8.74725	8.30769	0	833.9	320.11	
-8.74725	8.21978	0	804.31	416.95	
-8.74725	8.30769	0	844.66	266.31	
-8.74725	8.30769	0	836.59	212.51	
-8.65934	8.30769	0	731.68	212.51	
-8.65934	8.30769	0	650.98	207.13	
-8.65934	8.30769	0	645.6	207.13	
-8.65934	8.30769	0	637.53	204.44	
-8.65934	8.3956	0	642.91	142.57	
-8.65934	8.30769	0	599.87	94.15	
-8.57143	8.30769	0	470.75	72.63	
-8.57143	8.30769	0	500.34	13.45	
-8.57143	8.30769	0	443.85	96.84	
-8.57143	8.30769	0	446.54	201.75	
-8.57143	8.30769	0	451.92	209.82	
-8.57143	8.30769	0	459.99	190.99	
-8.57143	8.30769	0	473.44	212.51	
-8.57143	8.30769	0	538	212.51	
-8.57143	8.30769	0	583.73	209.82	
-8.65934	8.30769	0	634.84	209.82	
-8.65934	8.30769	0	634.84	212.51	
-8.65934	8.30769	0	640.22	212.51	
-8.65934	8.30769	0	640.22	212.51	
-8.65934	8.30769	0	645.6	330.87	
-8.74725	8.30769	0	807	312.04	
-8.74725	8.30769	0	847.35	290.52	
-8.74725	8.30769	0	831.21	368.53	
-8.74725	8.21978	0	839.28	295.9	
-8.74725	8.21978	0	809.69	295.9	
-8.74725	8.21978	0	790.86	242.1	
-8.74725	8.21978	0	847.35	279.76	
-8.74725	8.21978	0	812.38	422.33	
-8.74725	8.30769	0	828.52	333.56	
-8.74725	8.30769	0	761.27	379.29	
-8.74725	8.21978	0	839.28	306.66	
-8.65934	8.30769	0	828.52	347.01	
-8.74725	8.21978	0	831.21	269	
-8.74725	8.30769	0	833.9	204.44	
-8.74725	8.3956	0	793.55	0	
-8.74725	8.3956	0	836.59	0	
-8.74725	8.48352	0	847.35	-193.68	
-8.74725	8.48352	0	825.83	-236.72	
-8.74725	8.48352	0	852.73	-242.1	
-8.74725	8.57143	0	833.9	-312.04	
-8.74725	8.57143	0	852.73	-435.78	
-8.74725	8.57143	0	793.55	-449.23	
-8.74725	8.57143	0	825.83	-451.92	
-8.74725	8.57143	0	850.04	-449.23	
-8.74725	8.57143	0	823.14	-406.19	
-8.74725	8.57143	0	850.04	-443.85	
-8.74725	8.48352	0	836.59	-438.47	
-8.74725	8.57143	0	850.04	-435.78	
-8.74725	8.57143	0	858.11	-285.14	
-8.74725	8.48352	0	841.97	-336.25	
-8.74725	8.57143	0	823.14	-258.24	
-8.74725	8.48352	0	860.8	-282.45	
-8.74725	8.48352	0	817.76	-244.79	
-8.65934	8.48352	0	863.49	-247.48	
-8.74725	8.48352	0	852.73	-244.79	
-8.74725	8.48352	0	863.49	-247.48	
-8.74725	8.48352	0	855.42	-244.79	
-8.74725	8.48352	0	855.42	-242.1	
-8.74725	8.48352	0	863.49	-190.99	
-8.74725	8.48352	0	841.97	-244.79	
-8.74725	8.48352	0	852.73	-247.48	
-8.74725	8.48352	0	855.42	-298.59	
-8.74725	8.48352	0	852.73	-277.07	
-8.74725	8.48352	0	866.18	-247.48	
-8.74725	8.57143	0	852.73	-271.69	
-8.74725	8.48352	0	852.73	-414.26	
-8.74725	8.57143	0	858.11	-379.29	
-8.74725	8.57143	0	860.8	-312.04	
-8.74725	8.57143	0	852.73	-282.45	
-8.74725	8.48352	0	866.18	-250.17	
-8.74725	8.48352	0	871.56	-250.17	
-8.74725	8.48352	0	868.87	-317.42	
-8.74725	8.48352	0	863.49	-258.24	
-8.74725	8.48352	0	855.42	-250.17	
-8.74725	8.48352	0	855.42	-247.48	
-8.74725	8.3956	0	866.18	-193.68	
-8.74725	8.48352	0	852.73	-177.54	
-8.74725	8.48352	0	852.73	-37.66	
-8.74725	8.3956	0	868.87	-61.87	
-8.74725	8.48352	0	863.49	-110.29	
-8.74725	8.48352	0	874.25	-209.82	
-8.74725	8.48352	0	863.49	-118.36	
-8.74725	8.48352	0	871.56	-150.64	
-8.74725	8.48352	0	868.87	-164.09	
-8.74725	8.3956	0	868.87	-180.23	
-8.74725	8.48352	0	868.87	-161.4	
-8.74725	8.48352	0	860.8	-247.48	
-8.74725	8.48352	0	860.8	-150.64	
-8.74725	8.3956	0	858.11	-158.71	
-8.74725	8.3956	0	868.87	-242.1	
-8.74725	8.48352	0	871.56	-250.17	
-8.74725	8.48352	0	866.18	-204.44	
-8.74725	8.48352	0	879.63	-139.88	
-8.74725	8.3956	0	871.56	-112.98	
-8.74725	8.3956	0	874.25	-185.61	
-8.74725	8.48352	0	879.63	-231.34	
-8.74725	8.3956	0	874.25	-166.78	
-8.74725	8.48352	0	847.35	-26.9	
-8.74725	8.3956	0	876.94	-69.94	
-8.74725	8.48352	0	866.18	-53.8	
-8.74725	8.3956	0	860.8	-32.28	
-8.74725	8.3956	0	863.49	-61.87	
-8.74725	8.3956	0	874.25	-2.69	
-8.74725	8.30769	0	871.56	-16.14	
-8.74725	8.30769	0	887.7	34.97	
-8.74725	8.30769	0	844.66	34.97	
-8.74725	8.3956	0	860.8	80.7	
-8.74725	8.30769	0	882.32	196.37	
-8.74725	8.30769	0	863.49	161.4	
-8.74725	8.30769	0	885.01	201.75	
-8.74725	8.30769	0	850.04	325.49	
-8.74725	8.30769	0	874.25	390.05	
-8.74725	8.21978	0	882.32	411.57	
-8.74725	8.21978	0	887.7	368.53	
-8.74725	8.21978	0	874.25	376.6	
-8.74725	8.21978	0	879.63	341.63	
-8.74725	8.21978	0	879.63	287.83	
-8.74725	8.21978	0	841.97	390.05	
-8.74725	8.21978	0	879.63	381.98	
-8.74725	8.21978	0	874.25	403.5	
-8.74725	8.21978	0	836.59	309.35	
-8.74725	8.21978	0	879.63	379.29	
-8.74725	8.21978	0	874.25	390.05	
-8.74725	8.21978	0	855.42	400.81	
-8.74725	8.21978	0	876.94	325.49	
-8.74725	8.21978	0	882.32	390.05	
-8.74725	8.21978	0	885.01	333.56	
-8.74725	8.21978	0	874.25	414.26	
-8.74725	8.21978	0	850.04	320.11	
-8.74725	8.30769	0	747.82	231.34	
-8.65934	8.30769	0	718.23	217.89	
-8.65934	8.30769	0	712.85	215.2	
-8.65934	8.30769	0	707.47	215.2	
-8.65934	8.30769	0	707.47	209.82	
-8.65934	8.30769	0	683.26	212.51	
-8.65934	8.30769	0	694.02	212.51	
-8.65934	8.30769	0	653.67	212.51	
-8.57143	8.30769	0	591.8	212.51	
-8.57143	8.30769	0	594.49	209.82	
-8.57143	8.30769	0	589.11	212.51	
-8.65934	8.30769	0	672.5	215.2	
-8.57143	8.30769	0	664.43	212.51	
-8.65934	8.30769	0	702.09	212.51	
-8.65934	8.30769	0	688.64	215.2	
-8.65934	8.30769	0	691.33	215.2	
-8.65934	8.21978	0	702.09	269	
-8.65934	8.21978	0	898.46	293.21	
-8.74725	8.30769	0	895.77	360.46	
-8.74725	8.21978	0	852.73	325.49	
-8.74725	8.21978	0	874.25	341.63	
-8.74725	8.21978	0	895.77	298.59	
-8.74725	8.30769	0	885.01	303.97	
-8.74725	8.30769	0	898.46	384.67	
-8.74725	8.30769	0	895.77	395.43	
-8.74725	8.21978	0	893.08	390.05	
-8.74725	8.30769	0	901.15	398.12	
-8.74725	8.30769	0	879.63	263.62	
-8.74725	8.30769	0	903.84	225.96	
-8.74725	8.30769	0	917.29	164.09	
-8.74725	8.3956	0	893.08	0	
-8.74725	8.3956	0	901.15	16.14	
-8.74725	8.3956	0	898.46	-201.75	
-8.74725	8.48352	0	885.01	-234.03	
-8.74725	8.48352	0	887.7	-293.21	
-8.74725	8.57143	0	901.15	-390.05	
-8.74725	8.57143	0	898.46	-395.43	
-8.74725	8.57143	0	839.28	-443.85	
-8.65934	8.57143	0	885.01	-446.54	
-8.74725	8.57143	0	906.53	-449.23	
-8.74725	8.57143	0	885.01	-446.54	
-8.74725	8.65934	0	887.7	-457.3	
-8.74725	8.57143	0	901.15	-451.92	
-8.74725	8.57143	0	903.84	-451.92	
-8.74725	8.57143	0	906.53	-446.54	
-8.74725	8.57143	0	893.08	-449.23	
-8.74725	8.57143	0	874.25	-451.92	
-8.74725	8.57143	0	898.46	-414.26	
-8.74725	8.57143	0	860.8	-451.92	
-8.74725	8.57143	0	885.01	-451.92	
-8.74725	8.57143	0	901.15	-435.78	
-8.65934	8.57143	0	868.87	-449.23	
-8.74725	8.57143	0	895.77	-451.92	
-8.74725	8.57143	0	893.08	-451.92	
-8.74725	8.57143	0	909.22	-454.61	
-8.65934	8.57143	0	901.15	-451.92	
-8.74725	8.57143	0	874.25	-454.61	
-8.74725	8.57143	0	887.7	-454.61	
-8.74725	8.57143	0	890.39	-454.61	
-8.74725	8.57143	0	860.8	-462.68	
-8.74725	8.57143	0	860.8	-454.61	
-8.74725	8.57143	0	909.22	-457.3	
-8.74725	8.57143	0	903.84	-425.02	
-8.74725	8.57143	0	898.46	-459.99	
-8.74725	8.57143	0	895.77	-459.99	
-8.65934	8.57143	0	812.38	-459.99	
-8.65934	8.57143	0	855.42	-451.92	
-8.74725	8.48352	0	898.46	-425.02	
-8.74725	8.57143	0	898.46	-459.99	
-8.74725	8.57143	0	836.59	-457.3	
-8.74725	8.57143	0	885.01	-457.3	
-8.74725	8.57143	0	919.98	-459.99	
-8.74725	8.57143	0	911.91	-435.78	
-8.74725	8.57143	0	895.77	-459.99	
-8.74725	8.57143	0	917.29	-462.68	
-8.74725	8.57143	0	871.56	-459.99	
-8.74725	8.57143	0	890.39	-416.95	
-8.74725	8.57143	0	909.22	-427.71	
-8.74725	8.57143	0	906.53	-446.54	
-8.74725	8.48352	0	879.63	-457.3	
-8.74725	8.57143	0	922.67	-462.68	
-8.74725	8.57143	0	887.7	-419.64	
-8.74725	8.48352	0	911.91	-309.35	
-8.74725	8.48352	0	911.91	-290.52	
-8.74725	8.48352	0	919.98	-347.01	
-8.74725	8.57143	0	909.22	-355.08	
-8.74725	8.48352	0	887.7	-352.39	
-8.74725	8.57143	0	914.6	-269	
-8.74725	8.57143	0	914.6	-260.93	
-8.74725	8.48352	0	925.36	-341.63	
-8.74725	8.57143	0	909.22	-411.57	
-8.74725	8.48352	0	876.94	-398.12	
-8.74725	8.57143	0	925.36	-384.67	
-8.65934	8.48352	0	911.91	-266.31	
-8.74725	8.48352	0	919.98	-260.93	
-8.74725	8.57143	0	922.67	-352.39	
-8.74725	8.48352	0	925.36	-371.22	
-8.74725	8.57143	0	876.94	-371.22	
-8.74725	8.57143	0	925.36	-295.9	
-8.74725	8.57143	0	909.22	-266.31	
-8.74725	8.48352	0	930.74	-287.83	
-8.74725	8.48352	0	928.05	-384.67	
-8.74725	8.57143	0	925.36	-352.39	
-8.74725	8.57143	0	868.87	-427.71	
-8.74725	8.48352	0	898.46	-392.74	
-8.74725	8.57143	0	925.36	-303.97	
