time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.125	-0.000209001	0.0225059	0.22657	-4.92086e-05	0.00290532	2.46215e-05	-5.44586e-05	0.0791083	2.72581e-05	0.0280705	0.0142373	0.296251	-0.000172559	0.128785	-0.00211505	0.00135633	0.355494	0.00151529	0	0.0932995	0	0	0.220053	0	
0.15	-0.000208653	0.024892	0.226572	-4.93252e-05	0.00291081	2.46021e-05	-4.91305e-05	0.0791121	2.44997e-05	0.0280649	0.0176512	0.296203	-0.000223017	0.136557	-0.0019494	-0.00201832	0.310903	0.00662594	0	0.0984079	0	0	0.188616	0	
0.175	-0.000208403	0.0273954	0.226573	-4.94431e-05	0.00291657	2.45993e-05	-4.92496e-05	0.0791178	2.4483e-05	0.0280613	0.0212312	0.296158	-0.000147054	0.1432	-0.0018015	0.00303852	0.265718	0.00591622	0	0.10273	0	0	0.157179	0	
0.2	-0.000208186	0.0299965	0.226574	-4.95636e-05	0.00292255	2.46174e-05	-4.93715e-05	0.0791238	2.44867e-05	0.0280581	0.0249495	0.296119	-0.00012702	0.148729	-0.00156111	0.000801385	0.221159	0.00961557	0	0.106267	0	0	0.125743	0	
0.225	-0.000208008	0.032676	0.226575	-4.96856e-05	0.00292871	2.46586e-05	-4.94949e-05	0.07913	2.4513e-05	0.0280555	0.0287781	0.296087	-0.000103177	0.153146	-0.00127457	0.00095372	0.176676	0.0114617	0	0.109017	0	0	0.094306	0	
0.25	-0.000207876	0.0354141	0.226576	-4.98079e-05	0.00293501	2.47242e-05	-4.96187e-05	0.0791363	2.45635e-05	0.0280536	0.0326895	0.296063	-7.62683e-05	0.156455	-0.00095083	0.00107634	0.132345	0.0129495	0	0.110982	0	0	0.0628693	0	
0.275	-0.000207793	0.0381913	0.226576	-4.99296e-05	0.00294139	2.48154e-05	-4.9742e-05	0.0791426	2.46391e-05	0.0280524	0.0366559	0.296048	-4.71113e-05	0.158658	-0.000599745	0.00116628	0.0881342	0.0140434	0	0.112161	0	0	0.0314327	0	
0.3	-0.00020776	0.0409881	0.226577	-5.00496e-05	0.00294781	2.49321e-05	-4.98637e-05	0.0791491	2.47403e-05	0.028052	0.0406499	0.296042	-1.65775e-05	0.159758	-0.000231825	0.00122135	0.0440094	0.0147168	0	0.112554	0	0	-3.84583e-06	0	
0.325	-0.00020778	0.0437849	0.226576	-5.01671e-05	0.00295423	2.50739e-05	-4.99829e-05	0.0791555	2.48666e-05	0.0280524	0.0446438	0.296046	1.44274e-05	0.159757	0.000142008	0.0012402	-7.01523e-05	0.0149533	0	0.112161	0	0	-0.0314404	0	
0.35	-0.00020785	0.0465621	0.226576	-5.02812e-05	0.00296061	2.52396e-05	-5.00988e-05	0.0791619	2.50168e-05	0.0280535	0.0486101	0.296059	4.49863e-05	0.158653	0.000510691	0.00122235	-0.0441477	0.0147473	0	0.110982	0	0	-0.0628769	0	
