time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.225	0.208623	0.0320237	0.222578	0.193013	-0.00582155	-3.99641e-07	0.229389	0.0752818	-5.2052e-08	0.0590793	0.106106	0.21238	0.0306769	0.28027
0.25	0.210104	0.0346717	0.222579	0.193016	-0.00581556	-3.56217e-07	0.229392	0.0752879	-1.05611e-07	0.0598732	0.106598	0.214439	0.0343412	0.28023
0.275	0.211599	0.0373196	0.222579	0.19302	-0.00580957	-2.81444e-07	0.229395	0.0752939	-1.28616e-07	0.0602468	0.106108	0.216519	0.0380046	0.280203
0.3	0.213098	0.0399431	0.222579	0.193023	-0.00580363	-1.76326e-07	0.229399	0.0752998	-1.21266e-07	0.060193	0.104635	0.218606	0.0416338	0.280188
0.325	0.214591	0.0425178	0.222579	0.193026	-0.00579781	-4.30131e-08	0.229402	0.0753057	-8.48878e-08	0.0597049	0.10218	0.220683	0.0451955	0.280186
0.35	0.216065	0.0450192	0.222578	0.193029	-0.00579216	1.15231e-07	0.229405	0.0753113	-2.19051e-08	0.0587754	0.0987436	0.222737	0.0486564	0.280195
0.375	0.217511	0.0474228	0.222578	0.193033	-0.00578672	2.94091e-07	0.229408	0.0753168	6.42214e-08	0.0573975	0.0943247	0.224752	0.051983	0.280214
0.4	0.218917	0.0497042	0.222577	0.193036	-0.00578157	4.88165e-07	0.229411	0.075322	1.68961e-07	0.0555642	0.0889237	0.226713	0.0551416	0.280242
0.425	0.220272	0.0518391	0.222576	0.193039	-0.00577674	6.91581e-07	0.229414	0.0753268	2.87321e-07	0.0532685	0.0825405	0.228603	0.0580986	0.280277
0.45	0.221564	0.0538028	0.222574	0.193041	-0.00577229	8.97156e-07	0.229417	0.0753313	4.13009e-07	0.0505034	0.0751751	0.230406	0.06082	0.280316
0.475	0.222781	0.0555711	0.222573	0.193044	-0.00576829	1.09802e-06	0.22942	0.0753353	5.40055e-07	0.0472617	0.0668276	0.232106	0.0632719	0.280357
0.5	0.223911	0.0571195	0.222572	0.193047	-0.00576478	1.28625e-06	0.229422	0.0753388	6.61436e-07	0.0435367	0.0574979	0.233686	0.06542	0.280398
0	0.223911	0.0571195	0.222572	0.193047	-0.00576478	1.28625e-06	0.229422	0.0753388	6.61436e-07	0.0341784	0.0574877	0.233686	0.06542	0.280398
0.025	0.224698	0.058433	0.222573	0.193078	-0.00576168	0.000392162	0.229424	0.0753418	5.69375e-07	0.0292035	0.0483315	0.234774	0.0672352	0.280306
