time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	BODY_x	BODY_y	BODY_z	BODY_vx	BODY_vy	BODY_vz	BODY_ax	BODY_ay	BODY_az	COG_vx	COG_vy	COG_vz	COG_ax	COG_ay	COG_az	
0.025	-5.02006e-05	0.0617119	0.22257	-0.000439002	0.0010778	1.6083e-06	-7.60852e-05	0.0813325	5.97292e-07	0.00480728	0.0693134	0.280425	-7.86372e-05	-0.0847286	-0.00180539	-0.0016686	-0.509803	-0.00772848	-5.70267e-06	-0.0658934	0	-0.000450365	-0.349335	0	
0.05	-5.04634e-05	0.0599682	0.222571	-0.000438944	0.0010739	1.3957e-06	-7.60208e-05	0.0813286	4.16347e-07	0.00480477	0.066895	0.280378	-0.000100683	-0.0967346	-0.00191319	-0.000881829	-0.480238	-0.00431205	-2.22258e-05	-0.0741415	0	-0.000865636	-0.310511	0	
0.075	-5.12622e-05	0.0580313	0.222572	-0.000438879	0.00106957	1.17197e-06	-7.59492e-05	0.0813243	2.27769e-07	0.00480148	0.0642102	0.280329	-0.000131348	-0.107393	-0.00192852	-0.0012266	-0.426325	-0.000613227	-4.8692e-05	-0.0814189	0	-0.00124581	-0.271687	0	
0.1	-5.28364e-05	0.0559254	0.222573	-0.000438808	0.00106486	9.43622e-07	-7.58714e-05	0.0813196	3.76229e-08	0.00479719	0.0612926	0.280283	-0.000171587	-0.116703	-0.00186017	-0.00160956	-0.372399	0.00273438	-8.42241e-05	-0.0877258	0	-0.0015909	-0.232865	0	
0.125	-5.54031e-05	0.0536747	0.222574	-0.000438733	0.00105983	7.16806e-07	-7.57886e-05	0.0813145	-1.48388e-07	0.00479168	0.0581759	0.28024	-0.000220411	-0.124669	-0.00171352	-0.00195295	-0.318667	0.0058658	-0.000127945	-0.0930622	0	-0.00190089	-0.194043	0	
0.15	-5.91576e-05	0.0513032	0.222575	-0.000438654	0.00105452	4.97164e-07	-7.5702e-05	0.0813092	-3.2506e-07	0.00478476	0.0548935	0.280203	-0.000276934	-0.131298	-0.00149633	-0.00226092	-0.265143	0.00868743	-0.000178976	-0.097428	0	-0.00217579	-0.155222	0	
0.175	-6.42728e-05	0.0488352	0.222575	-0.000438572	0.001049	2.89717e-07	-7.56125e-05	0.0813037	-4.87813e-07	0.00477625	0.0514786	0.280172	-0.000340363	-0.136593	-0.00121844	-0.00253718	-0.211822	0.0111158	-0.000236441	-0.100823	0	-0.00241559	-0.116401	0	
0.2	-7.08995e-05	0.0462948	0.222576	-0.000438488	0.00104332	9.87595e-08	-7.55214e-05	0.081298	-6.32792e-07	0.004766	0.0479646	0.28015	-0.000409987	-0.140561	-0.000891457	-0.00278496	-0.158686	0.0130793	-0.000299463	-0.103248	0	-0.0026203	-0.0775813	0	
0.225	-7.91535e-05	0.043706	0.222576	-0.000438404	0.00103753	-7.20008e-08	-7.54297e-05	0.0812922	-7.56724e-07	0.00475389	0.0443845	0.280137	-0.000484415	-0.143204	-0.000522858	-0.00297711	-0.10573	0.0147439	-0.000367164	-0.104702	0	-0.00278992	-0.0387621	0	
0.25	-8.91663e-05	0.0410932	0.222576	-0.000438321	0.00103169	-2.20398e-07	-7.53388e-05	0.0812864	-8.5788e-07	0.00473976	0.0407714	0.280133	-0.000565272	-0.144524	-0.000143605	-0.0032343	-0.0527905	0.0151701	-0.000438667	-0.105186	0	-0.00292445	5.64022e-05	0	
0.275	-0.000101009	0.0384804	0.222576	-0.000438239	0.00102584	-3.44496e-07	-7.52499e-05	0.0812805	-9.34757e-07	0.00472351	0.0371583	0.280139	-0.00064977	-0.144524	0.000248337	-0.00337991	5.46739e-06	0.0156777	-0.000513094	-0.1047	0	-0.00302388	0.0388742	0	
