time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.175	0.00616536	0.0258224	0.222575	-0.000791319	-0.00698478	-6.64972e-07	0.016229	0.0745246	-7.61932e-07	0.0283668	0.102817	0.0103231	0.0224706	0.280164
0.2	0.00687696	0.028413	0.222576	-0.000789828	-0.00697895	-6.3331e-07	0.0162304	0.0745304	-7.90132e-07	0.0287863	0.105289	0.0113113	0.0260548	0.280122
0.225	0.0075954	0.0310529	0.222577	-0.000788322	-0.00697301	-5.74528e-07	0.0162319	0.0745364	-7.9238e-07	0.0289185	0.106773	0.0123093	0.0297059	0.280091
0.25	0.00831359	0.0337175	0.222577	-0.000786816	-0.00696701	-4.88014e-07	0.0162334	0.0745424	-7.67497e-07	0.0287668	0.10727	0.0133072	0.0333903	0.280071
0.275	0.00902449	0.0363821	0.222577	-0.000785325	-0.00696102	-3.74167e-07	0.0162349	0.0745484	-7.15311e-07	0.0283348	0.10678	0.0142955	0.0370743	0.280061
0.3	0.00972117	0.0390223	0.222577	-0.000783862	-0.00695509	-2.34411e-07	0.0162364	0.0745543	-6.36672e-07	0.0276259	0.105303	0.0152646	0.0407246	0.280062
0.325	0.0103968	0.0416135	0.222577	-0.000782443	-0.00694927	-7.11817e-08	0.0162378	0.0745602	-5.33436e-07	0.0266437	0.102838	0.016205	0.0443074	0.280074
0.35	0.0110446	0.044131	0.222576	-0.000781081	-0.00694362	1.12113e-07	0.0162391	0.0745658	-4.08426e-07	0.0253917	0.0993862	0.0171075	0.0477893	0.280095
0.375	0.0116579	0.0465503	0.222575	-0.000779792	-0.00693818	3.10928e-07	0.0162404	0.0745713	-2.656e-07	0.0238734	0.0949466	0.0179626	0.0511365	0.280125
0.4	0.0122302	0.0488469	0.222574	-0.000778588	-0.00693303	5.20611e-07	0.0162416	0.0745765	-1.09019e-07	0.0220923	0.0895195	0.0187613	0.0543151	0.280161
0.425	0.0127549	0.0509961	0.222573	-0.000777484	-0.0069282	7.35115e-07	0.0162427	0.0745813	5.5863e-08	0.0200519	0.0831049	0.0194943	0.0572912	0.280202
0.45	0.0132256	0.0529734	0.222572	-0.000776494	-0.00692376	9.48074e-07	0.0162437	0.0745857	2.23275e-07	0.0177557	0.0757027	0.0201527	0.0600306	0.280246
0.475	0.013636	0.0547543	0.222571	-0.000775632	-0.00691977	1.15273e-06	0.0162446	0.0745898	3.87053e-07	0.0152073	0.0673128	0.0207274	0.0624991	0.280291
0.5	0.01398	0.0563141	0.22257	-0.00077491	-0.00691627	1.3421e-06	0.0162453	0.0745933	5.40816e-07	0.0124101	0.0579353	0.0212095	0.0646624	0.280334
0	0.01398	0.0563141	0.22257	-0.00077491	-0.00691627	1.3421e-06	0.0162453	0.0745933	5.40816e-07	0.0170892	0.0578772	0.0212095	0.0646624	0.280334
0.025	0.0143793	0.0576367	0.222571	-0.000732414	-0.00691262	0.000392211	0.0162461	0.0745962	4.60576e-07	0.0150716	0.0486678	0.0217551	0.0664891	0.280241
0.05	0.0147339	0.0587457	0.222576	-0.000444988	-0.00690552	0.00152623	0.0162468	0.0745987	-3.84139e-08	0.0134243	0.0406545	0.0221802	0.0680027	0.279894
0.075	0.015053	0.0596686	0.222584	0.000308456	-0.00689142	0.0032924	0.0162472	0.0746007	-8.94524e-07	0.012107	0.0336403	0.0224556	0.0692409	0.279331
0.1	0.0153446	0.060428	0.222595	0.00170338	-0.00686748	0.00551787	0.0162473	0.0746024	-2.01159e-06	0.0110872	0.0274527	0.0225623	0.0702376	0.27861
0.125	0.0156164	0.0610415	0.222607	0.00385794	-0.00684632	0.00798633	0.0162471	0.0746037	-3.26852e-06	0.0103398	0.0219398	0.0224937	0.0710241	0.277806
0.15	0.0158746	0.0615254	0.22262	0.00680052	-0.00679853	0.0104538	0.0162467	0.0746047	-4.52757e-06	0.00984656	0.0169661	0.0222585	0.0716243	0.277004
0.175	0.0161253	0.061891	0.222631	0.0104974	-0.00673901	0.0126798	0.0162461	0.0746054	-5.65218e-06	0.0095953	0.0124094	0.021878	0.072064	0.276287
0.2	0.0163741	0.0621471	0.222639	0.0148361	-0.00666954	0.0144464	0.0162452	0.0746059	-6.51735e-06	0.00957984	0.00815756	0.0213848	0.0723634	0.275734
0.225	0.0166264	0.0622998	0.222645	0.0196409	-0.00659289	0.0155807	0.0162443	0.0746062	-7.02431e-06	0.00979981	0.00410623	0.0208194	0.0725379	0.275405
0.25	0.0168875	0.062353	0.222646	0.0246909	-0.00651258	0.0159717	0.0162434	0.0746063	-7.11231e-06	0.0102606	0.000155813	0.0202273	0.0725972	0.27534
0.275	0.0171632	0.0623079	0.222643	0.029741	-0.0064325	0.0155812	0.0162424	0.0746062	-6.76619e-06	0.0109736	-0.00379077	0.019656	0.0725442	0.275547
0.3	0.0174592	0.0621633	0.222637	0.0345461	-0.00635653	0.0144474	0.0162416	0.0746059	-6.0185e-06	0.0119562	-0.00783052	0.0191539	0.0723755	0.276008
0.325	0.0177821	0.0619158	0.222627	0.038885	-0.00628819	0.0126812	0.016241	0.0746053	-4.9453e-06	0.0132327	-0.0120627	0.0187682	0.072081	0.276676
0.35	0.0181393	0.0615594	0.222615	0.0425824	-0.00623027	0.0104556	0.0162407	0.0746046	-3.65682e-06	0.0148343	-0.0165913	0.018542	0.0716455	0.277485
0.375	0.0185389	0.0610854	0.222602	0.0455255	-0.00618458	0.00798835	0.0162407	0.0746036	-2.28482e-06	0.0168005	-0.0215277	0.0185116	0.0710496	0.278354
0.4	0.0189906	0.0604824	0.222589	0.0476756	-0.00615174	0.00552105	0.0162411	0.0746023	-9.68456e-07	0.0191796	-0.0269931	0.0187028	0.0702701	0.279196
