time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	
0.34	0	0.0741988	0.255	-8.37595e-05	-0.000306479	0.0307318	-7.50092e-05	0.079844	5.9332e-05	0	0.0260027
0.36	0	0.0746776	0.255	-8.3834e-05	-0.000295842	0.0327605	-7.50191e-05	0.0798447	5.93567e-05	0	0.0219434
0.38	0	0.0750788	0.255	-8.39002e-05	-0.000284742	0.0345884	-7.50274e-05	0.0798453	5.93775e-05	0	0.0182223
0.4	0	0.0754084	0.255	-8.39575e-05	-0.000273237	0.0361868	-7.50341e-05	0.0798457	5.93946e-05	0	0.0147819
0.42	0	0.0756716	0.255	-8.40051e-05	-0.000261395	0.0375305	-7.50395e-05	0.0798461	5.94083e-05	0	0.0115692
0.44	0	0.0758723	0.255	-8.40426e-05	-0.000249293	0.0385982	-7.50436e-05	0.0798464	5.94188e-05	0	0.00853485
0.46	0	0.0760138	0.255	-8.40696e-05	-0.000237015	0.039373	-7.50465e-05	0.0798466	5.94262e-05	0	0.00563197
0.48	0	0.0760982	0.255	-8.40858e-05	-0.000224651	0.0398429	-7.50482e-05	0.0798467	5.94306e-05	0	0.00281587
0.5	0	0.0761267	0.255	-8.4091e-05	-0.000212294	0.0400004	-7.50488e-05	0.0798468	5.94321e-05	0	4.31586e-05
0.52	0	0.0760999	0.255	-8.40852e-05	-0.000200041	0.0398429	-7.50483e-05	0.0798467	5.94307e-05	0	-0.00272889
0.54	0	0.0760173	0.255	-8.40684e-05	-0.000187989	0.039373	-7.50466e-05	0.0798466	5.94264e-05	0	-0.00554299
0.56	0	0.0758776	0.255	-8.40408e-05	-0.000176234	0.0385982	-7.50437e-05	0.0798464	5.94191e-05	0	-0.00844249
0.58	0	0.0756787	0.255	-8.40027e-05	-0.000164873	0.0375305	-7.50397e-05	0.0798461	5.94087e-05	0	-0.0114721
0.6	0	0.0754176	0.255	-8.39545e-05	-0.000153996	0.0361868	-7.50343e-05	0.0798458	5.93951e-05	0	-0.0146784
0.62	0	0.0750901	0.255	-8.38967e-05	-0.000143692	0.0345884	-7.50276e-05	0.0798453	5.93781e-05	0	-0.0181109
0.64	0	0.0746913	0.255	-8.383e-05	-0.00013404	0.0327605	-7.50194e-05	0.0798447	5.93574e-05	0	-0.0218225
0.66	0	0.074215	0.255	-8.37549e-05	-0.000125116	0.0307318	-7.50096e-05	0.079844	5.93329e-05	0	-0.0258703
0.68	0	0.0736538	0.255	-8.36724e-05	-0.000116987	0.0285344	-7.4998e-05	0.0798432	5.93041e-05	0	-0.0303167
0.7	0	0.0729992	0.255	-8.35832e-05	-0.000109712	0.0262029	-7.49844e-05	0.0798423	5.92708e-05	0	-0.0352302
0.72	0	0.072241	0.255	-8.34881e-05	-0.00010334	0.023774	-7.49686e-05	0.0798412	5.92325e-05	0	-0.0406866
0.74	0	0.0713675	0.255	-8.3388e-05	-9.79124e-05	0.0212862	-7.49503e-05	0.0798399	5.91887e-05	0	-0.0467699
0.76	0	0.0703654	0.255	-8.32838e-05	-9.34608e-05	0.0187786	-7.49292e-05	0.0798385	5.9139e-05	0	-0.0535737
0.78	0	0.0692191	0.255	-8.31761e-05	-9.00079e-05	0.0162907	-7.49049e-05	0.0798369	5.90828e-05	0	-0.0612031
0.8	0	0.067911	0.255	-8.30659e-05	-8.75681e-05	0.0138619	-7.4877e-05	0.079835	5.90195e-05	0	-0.0697755
0.82	0	0.0664209	0.255	-8.29536e-05	-8.61477e-05	0.0115304	-7.4845e-05	0.0798329	5.89486e-05	0	-0.0794229
