time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.1	0.0078219	0.0629186	0.212698	0.000857659	-0.00545303	0.005495	0.00825786	0.0769589	-2.87426e-05	0.00552834	0.0276176	0.0136581	0.0725436	0.262027
0.125	0.00795728	0.0635357	0.212711	0.00195257	-0.00545564	0.00796246	0.00825774	0.0769602	-2.99998e-05	0.00513524	0.0220089	0.013616	0.0733224	0.261223
0.15	0.00808542	0.0640206	0.212723	0.00345152	-0.00545997	0.0104299	0.0082575	0.0769612	-3.12678e-05	0.00487361	0.0169637	0.0134914	0.0739173	0.260416
0.175	0.00820941	0.0643855	0.212734	0.00533475	-0.00546595	0.0126558	0.00825715	0.076962	-3.2412e-05	0.00473676	0.0123527	0.0132962	0.0743533	0.259689
0.2	0.00833212	0.0646397	0.212743	0.00754489	-0.00547334	0.0144224	0.00825672	0.0769625	-3.33107e-05	0.00472117	0.00805796	0.0130476	0.0746511	0.259119
0.225	0.00845633	0.0647894	0.212749	0.00999256	-0.00548181	0.0155566	0.00825625	0.0769628	-3.38679e-05	0.00482644	0.00396952	0.0127663	0.0748261	0.258763
0.25	0.00858481	0.0648386	0.21275	0.0125651	-0.00549097	0.0159475	0.00825577	0.0769629	-3.40228e-05	0.00505528	-1.72836e-05	0.0124751	0.0748879	0.25866
0.275	0.00872045	0.0647885	0.212748	0.0151378	-0.00550036	0.0155569	0.00825532	0.0769628	-3.37571e-05	0.00541355	-0.00400453	0.0121974	0.0748396	0.258822
0.3	0.00886634	0.0646377	0.212742	0.0175856	-0.00550952	0.0144228	0.00825494	0.0769625	-3.30965e-05	0.0059104	-0.0080943	0.0119566	0.074677	0.259233
0.325	0.00902585	0.0643825	0.212732	0.019796	-0.00551806	0.0126565	0.00825467	0.076962	-3.21081e-05	0.00655857	-0.0123913	0.0117751	0.0743897	0.259852
0.35	0.00920279	0.0640165	0.212721	0.0216795	-0.00552566	0.0104307	0.00825454	0.0769612	-3.08933e-05	0.00737465	-0.0170055	0.0116733	0.0739614	0.260618
0.375	0.00940148	0.0635305	0.212708	0.0231789	-0.00553212	0.0079634	0.00825457	0.0769602	-2.95768e-05	0.00837953	-0.0220551	0.0116682	0.0733712	0.261452
