L_C_roll	L_A_roll	L_Linear	L_C_roll_c	L_A_roll_c	
-8.74725	8.30769	0	753.2	363.15	
-8.74725	8.21978	0	753.2	363.15	
-8.74725	8.21978	0	755.89	320.11	
-8.74725	8.21978	0	769.34	435.78	
-8.74725	8.21978	0	763.96	408.88	
-8.74725	8.21978	0	777.41	470.75	
-8.74725	8.21978	0	809.69	476.13	
-8.83516	8.21978	0	788.17	478.82	
-8.74725	8.21978	0	763.96	473.44	
-8.74725	8.21978	0	766.65	433.09	
-8.74725	8.21978	0	763.96	411.57	
-8.74725	8.30769	0	774.72	425.02	
-8.74725	8.30769	0	766.65	309.35	
-8.74725	8.30769	0	788.17	285.14	
-8.74725	8.30769	0	807	349.7	
-8.74725	8.30769	0	772.03	303.97	
-8.74725	8.21978	0	774.72	287.83	
-8.83516	8.30769	0	812.38	279.76	
-8.74725	8.30769	0	772.03	279.76	
-8.74725	8.30769	0	836.59	279.76	
-8.74725	8.30769	0	847.35	279.76	
-8.74725	8.30769	0	817.76	279.76	
-8.74725	8.30769	0	774.72	295.9	
-8.74725	8.30769	0	804.31	357.77	
-8.74725	8.30769	0	774.72	325.49	
-8.74725	8.30769	0	777.41	371.22	
-8.74725	8.21978	0	823.14	414.26	
-8.74725	8.30769	0	847.35	392.74	
-8.83516	8.30769	0	780.1	365.84	
-8.74725	8.21978	0	777.41	435.78	
-8.74725	8.21978	0	801.62	425.02	
-8.83516	8.21978	0	782.79	363.15	
-8.74725	8.30769	0	831.21	384.67	
-8.74725	8.21978	0	777.41	446.54	
-8.74725	8.30769	0	780.1	336.25	
-8.74725	8.30769	0	780.1	322.8	
-8.74725	8.30769	0	825.83	282.45	
-8.74725	8.30769	0	785.48	325.49	
-8.74725	8.30769	0	782.79	285.14	
-8.74725	8.30769	0	793.55	282.45	
-8.74725	8.30769	0	782.79	290.52	
-8.74725	8.30769	0	812.38	285.14	
-8.74725	8.30769	0	882.32	285.14	
-8.74725	8.30769	0	796.24	347.01	
-8.74725	8.30769	0	820.45	309.35	
-8.74725	8.30769	0	790.86	357.77	
-8.83516	8.30769	0	798.93	392.74	
-8.74725	8.30769	0	785.48	395.43	
-8.74725	8.21978	0	788.17	347.01	
-8.74725	8.30769	0	785.48	392.74	
-8.74725	8.30769	0	815.07	376.6	
-8.74725	8.21978	0	793.55	373.91	
-8.74725	8.21978	0	812.38	349.7	
-8.74725	8.30769	0	790.86	373.91	
-8.74725	8.21978	0	788.17	344.32	
-8.74725	8.21978	0	801.62	290.52	
-8.74725	8.30769	0	790.86	344.32	
-8.74725	8.30769	0	796.24	295.9	
-8.74725	8.30769	0	796.24	290.52	
-8.74725	8.30769	0	804.31	295.9	
-8.74725	8.30769	0	852.73	349.7	
-8.74725	8.30769	0	796.24	333.56	
-8.74725	8.30769	0	833.9	387.36	
-8.74725	8.30769	0	817.76	336.25	
-8.74725	8.30769	0	825.83	352.39	
-8.74725	8.21978	0	801.62	384.67	
-8.74725	8.21978	0	847.35	449.23	
-8.74725	8.21978	0	796.24	492.27	
-8.74725	8.21978	0	801.62	481.51	
-8.74725	8.21978	0	798.93	489.58	
-8.74725	8.21978	0	823.14	494.96	
-8.74725	8.21978	0	796.24	454.61	
-8.74725	8.21978	0	820.45	400.81	
-8.74725	8.30769	0	823.14	403.5	
-8.74725	8.30769	0	804.31	344.32	
-8.74725	8.30769	0	841.97	349.7	
-8.74725	8.30769	0	807	295.9	
-8.74725	8.30769	0	804.31	295.9	
-8.74725	8.30769	0	882.32	328.18	
-8.74725	8.30769	0	844.66	336.25	
-8.74725	8.30769	0	807	295.9	
-8.74725	8.30769	0	807	295.9	
-8.74725	8.30769	0	823.14	322.8	
-8.83516	8.21978	0	847.35	295.9	
-8.74725	8.21978	0	820.45	301.28	
-8.74725	8.30769	0	825.83	338.94	
-8.74725	8.30769	0	817.76	368.53	
-8.74725	8.21978	0	809.69	459.99	
-8.74725	8.21978	0	807	497.65	
-8.74725	8.21978	0	855.42	465.37	
-8.74725	8.21978	0	815.07	468.06	
-8.74725	8.21978	0	809.69	398.12	
-8.74725	8.21978	0	812.38	414.26	
-8.74725	8.30769	0	863.49	373.91	
-8.83516	8.21978	0	820.45	330.87	
-8.74725	8.30769	0	844.66	312.04	
-8.74725	8.30769	0	852.73	301.28	
-8.74725	8.30769	0	844.66	306.66	
-8.74725	8.30769	0	847.35	298.59	
-8.74725	8.30769	0	815.07	301.28	
-8.74725	8.30769	0	850.04	298.59	
-8.74725	8.30769	0	831.21	298.59	
-8.74725	8.30769	0	817.76	298.59	
-8.74725	8.30769	0	825.83	309.35	
-8.74725	8.30769	0	815.07	347.01	
-8.74725	8.30769	0	817.76	344.32	
-8.74725	8.30769	0	860.8	325.49	
-8.74725	8.21978	0	820.45	408.88	
-8.74725	8.21978	0	823.14	443.85	
-8.74725	8.21978	0	820.45	371.22	
-8.74725	8.21978	0	817.76	476.13	
-8.74725	8.30769	0	820.45	406.19	
-8.74725	8.21978	0	820.45	451.92	
-8.74725	8.21978	0	820.45	373.91	
-8.74725	8.30769	0	893.08	322.8	
-8.74725	8.30769	0	823.14	314.73	
-8.74725	8.30769	0	863.49	306.66	
-8.74725	8.30769	0	885.01	303.97	
-8.74725	8.30769	0	823.14	365.84	
-8.74725	8.30769	0	885.01	303.97	
-8.74725	8.30769	0	817.76	344.32	
-8.74725	8.30769	0	858.11	303.97	
-8.74725	8.30769	0	823.14	333.56	
-8.74725	8.30769	0	833.9	390.05	
-8.74725	8.30769	0	833.9	371.22	
-8.74725	8.30769	0	825.83	371.22	
-8.74725	8.21978	0	831.21	373.91	
-8.74725	8.30769	0	831.21	416.95	
-8.74725	8.30769	0	841.97	376.6	
-8.74725	8.30769	0	844.66	376.6	
-8.83516	8.21978	0	831.21	400.81	
-8.74725	8.30769	0	866.18	376.6	
-8.74725	8.21978	0	828.52	341.63	
-8.74725	8.30769	0	868.87	427.71	
-8.74725	8.30769	0	844.66	328.18	
-8.74725	8.30769	0	850.04	320.11	
-8.74725	8.30769	0	831.21	325.49	
-8.74725	8.30769	0	831.21	312.04	
-8.74725	8.30769	0	831.21	384.67	
-8.74725	8.30769	0	828.52	312.04	
-8.74725	8.30769	0	852.73	376.6	
-8.74725	8.30769	0	836.59	322.8	
-8.74725	8.30769	0	836.59	365.84	
-8.74725	8.30769	0	860.8	373.91	
-8.74725	8.30769	0	844.66	349.7	
-8.74725	8.21978	0	874.25	384.67	
-8.74725	8.30769	0	836.59	333.56	
-8.74725	8.30769	0	836.59	379.29	
-8.74725	8.30769	0	833.9	325.49	
-8.74725	8.30769	0	836.59	312.04	
-8.74725	8.21978	0	839.28	433.09	
-8.74725	8.21978	0	895.77	390.05	
-8.74725	8.30769	0	836.59	416.95	
-8.74725	8.30769	0	847.35	322.8	
-8.74725	8.30769	0	836.59	384.67	
-8.74725	8.30769	0	839.28	422.33	
-8.74725	8.30769	0	836.59	462.68	
-8.74725	8.21978	0	863.49	516.48	
-8.74725	8.21978	0	841.97	470.75	
-8.74725	8.21978	0	836.59	492.27	
-8.74725	8.21978	0	914.6	513.79	
-8.74725	8.30769	0	852.73	454.61	
-8.74725	8.21978	0	874.25	489.58	
-8.74725	8.30769	0	898.46	459.99	
-8.74725	8.21978	0	841.97	338.94	
-8.74725	8.30769	0	850.04	425.02	
-8.74725	8.21978	0	847.35	446.54	
-8.74725	8.30769	0	852.73	433.09	
-8.74725	8.21978	0	844.66	371.22	
-8.74725	8.30769	0	844.66	352.39	
-8.74725	8.21978	0	885.01	320.11	
-8.74725	8.30769	0	847.35	349.7	
-8.74725	8.30769	0	844.66	317.42	
-8.74725	8.30769	0	847.35	320.11	
-8.74725	8.30769	0	847.35	320.11	
-8.74725	8.30769	0	850.04	320.11	
-8.74725	8.30769	0	850.04	349.7	
-8.74725	8.30769	0	850.04	349.7	
-8.74725	8.30769	0	852.73	344.32	
-8.74725	8.30769	0	855.42	325.49	
-8.74725	8.21978	0	852.73	352.39	
-8.74725	8.30769	0	852.73	341.63	
-8.74725	8.21978	0	850.04	384.67	
-8.74725	8.30769	0	815.07	322.8	
-8.74725	8.30769	0	855.42	328.18	
-8.74725	8.30769	0	855.42	347.01	
-8.74725	8.30769	0	855.42	390.05	
-8.74725	8.30769	0	855.42	322.8	
-8.74725	8.30769	0	852.73	322.8	
-8.74725	8.30769	0	852.73	322.8	
-8.74725	8.30769	0	852.73	322.8	
-8.74725	8.30769	0	852.73	322.8	
-8.74725	8.30769	0	860.8	312.04	
-8.74725	8.3956	0	860.8	147.95	
-8.74725	8.3956	0	820.45	182.92	
-8.74725	8.3956	0	858.11	139.88	
-8.74725	8.3956	0	858.11	139.88	
-8.74725	8.3956	0	860.8	118.36	
-8.74725	8.3956	0	863.49	91.46	
-8.74725	8.48352	0	887.7	18.83	
-8.74725	8.3956	0	863.49	-21.52	
-8.74725	8.48352	0	863.49	8.07	
-8.74725	8.48352	0	863.49	-64.56	
-8.74725	8.3956	0	863.49	-80.7	
-8.74725	8.3956	0	860.8	-43.04	
-8.74725	8.48352	0	866.18	-91.46	
-8.74725	8.48352	0	866.18	-51.11	
-8.74725	8.48352	0	863.49	-21.52	
-8.74725	8.3956	0	866.18	-69.94	
-8.74725	8.48352	0	863.49	-94.15	
-8.74725	8.3956	0	866.18	-56.49	
-8.74725	8.3956	0	866.18	-34.97	
-8.74725	8.3956	0	866.18	-48.42	
-8.74725	8.3956	0	871.56	26.9	
-8.74725	8.3956	0	868.87	78.01	
-8.74725	8.3956	0	957.64	5.38	
-8.74725	8.3956	0	911.91	56.49	
-8.74725	8.48352	0	882.32	-10.76	
-8.74725	8.3956	0	909.22	18.83	
-8.83516	8.3956	0	919.98	110.29	
-8.74725	8.3956	0	901.15	67.25	
-8.74725	8.3956	0	871.56	220.58	
-8.65934	8.3956	0	519.17	260.93	
-8.65934	8.30769	0	521.86	196.37	
-8.57143	8.3956	0	532.62	145.26	
-8.57143	8.3956	0	489.58	72.63	
-8.3956	8.3956	0	320.11	196.37	
-8.57143	8.30769	0	349.7	247.48	
-8.3956	8.30769	0	333.56	322.8	
-8.3956	8.30769	0	328.18	322.8	
-8.3956	8.30769	0	486.89	325.49	
-8.57143	8.30769	0	486.89	287.83	
-8.3956	8.30769	0	468.06	164.09	
-8.3956	8.3956	0	371.22	150.64	
-8.3956	8.3956	0	376.6	156.02	
-8.57143	8.3956	0	438.47	156.02	
-8.3956	8.3956	0	333.56	139.88	
-8.3956	8.3956	0	293.21	129.12	
-8.3956	8.3956	0	325.49	118.36	
-8.3956	8.3956	0	287.83	118.36	
-8.3956	8.3956	0	287.83	118.36	
-8.3956	8.3956	0	277.07	72.63	
-8.30769	8.3956	0	145.26	110.29	
-8.30769	8.3956	0	115.67	21.52	
-8.30769	8.3956	0	61.87	29.59	
-8.30769	8.48352	0	67.25	-34.97	
-8.30769	8.3956	0	99.53	8.07	
-8.30769	8.48352	0	104.91	-5.38	
-8.30769	8.48352	0	72.63	8.07	
-8.3956	8.3956	0	104.91	-75.32	
-8.3956	8.48352	0	131.81	16.14	
-8.30769	8.48352	0	88.77	45.73	
-8.30769	8.3956	0	78.01	45.73	
-8.30769	8.3956	0	91.46	-94.15	
-8.30769	8.3956	0	72.63	-395.43	
-8.30769	8.65934	0	64.56	-225.96	
-8.30769	8.65934	0	69.94	349.7	
-8.30769	8.30769	0	59.18	347.01	
-8.30769	8.13187	0	78.01	-69.94	
-8.30769	8.30769	0	67.25	-637.53	
-8.30769	8.65934	0	67.25	-223.27	
-8.30769	8.65934	0	67.25	390.05	
-8.30769	8.3956	0	64.56	564.9	
-8.30769	8.13187	0	64.56	37.66	
-8.30769	8.30769	0	59.18	-661.74	
-8.30769	8.65934	0	61.87	-387.36	
-8.30769	8.74725	0	72.63	411.57	
-8.30769	8.3956	0	72.63	519.17	
-8.30769	8.13187	0	115.67	-118.36	
-8.30769	8.3956	0	64.56	-650.98	
-8.30769	8.74725	0	64.56	-43.04	
-8.30769	8.48352	0	64.56	632.15	
-8.30769	8.13187	0	64.56	158.71	
-8.30769	8.21978	0	67.25	-564.9	
-8.30769	8.65934	0	61.87	-387.36	
-8.30769	8.65934	0	67.25	347.01	
-8.30769	8.3956	0	112.98	597.18	
-8.30769	8.3956	0	64.56	72.63	
-8.30769	8.3956	0	131.81	-16.14	
-8.3956	8.3956	0	104.91	96.84	
-8.3956	8.3956	0	236.72	0	
-8.3956	8.48352	0	277.07	45.73	
-8.3956	8.3956	0	277.07	5.38	
-8.3956	8.48352	0	212.51	94.15	
-8.3956	8.3956	0	266.31	53.8	
-8.3956	8.48352	0	274.38	110.29	
-8.3956	8.3956	0	279.76	164.09	
-8.3956	8.30769	0	279.76	110.29	
-8.3956	8.3956	0	282.45	21.52	
-8.3956	8.48352	0	266.31	142.57	
-8.3956	8.3956	0	282.45	131.81	
-8.3956	8.3956	0	252.86	112.98	
-8.3956	8.3956	0	282.45	137.19	
-8.3956	8.3956	0	312.04	99.53	
-8.3956	8.3956	0	282.45	180.23	
-8.3956	8.3956	0	303.97	112.98	
-8.3956	8.3956	0	368.53	193.68	
-8.57143	8.3956	0	349.7	172.16	
-8.3956	8.3956	0	379.29	156.02	
-8.3956	8.48352	0	392.74	129.12	
-8.57143	8.3956	0	395.43	121.05	
-8.3956	8.3956	0	465.37	121.05	
-8.57143	8.3956	0	443.85	110.29	
-8.57143	8.3956	0	459.99	131.81	
-8.57143	8.3956	0	454.61	126.43	
-8.57143	8.3956	0	457.3	121.05	
-8.57143	8.3956	0	492.27	104.91	
-8.57143	8.3956	0	492.27	64.56	
-8.57143	8.48352	0	492.27	99.53	
-8.57143	8.3956	0	492.27	91.46	
-8.57143	8.3956	0	494.96	48.42	
-8.57143	8.48352	0	494.96	102.22	
-8.57143	8.57143	0	492.27	107.6	
-8.57143	8.48352	0	494.96	-13.45	
-8.57143	8.48352	0	494.96	-78.01	
-8.57143	8.48352	0	494.96	-104.91	
-8.57143	8.3956	0	494.96	18.83	
-8.57143	8.48352	0	497.65	37.66	
-8.57143	8.48352	0	494.96	-110.29	
-8.57143	8.48352	0	497.65	-69.94	
-8.57143	8.48352	0	494.96	-112.98	
-8.57143	8.48352	0	494.96	-45.73	
-8.57143	8.48352	0	500.34	-126.43	
-8.57143	8.48352	0	586.42	-107.6	
-8.57143	8.48352	0	610.63	-118.36	
-8.57143	8.3956	0	634.84	-45.73	
-8.57143	8.48352	0	589.11	-121.05	
-8.57143	8.3956	0	589.11	-121.05	
-8.57143	8.48352	0	589.11	-104.91	
-8.57143	8.48352	0	589.11	-126.43	
-8.57143	8.48352	0	589.11	-121.05	
